BKCLASS,CB,CERT,CITY,EDEPDOM,EDEPFOR,EFFDATE,EFREPP,EINTEXP,ELNATR,EOTHINT,ESTYMD,FDICDBS,FDICSUPV,FED,FLDOFF,ID,INSAGNT1,INSDATE,MUTUAL,NAMEFULL,NAMEHCR,NIM,OCCDIST,OFFDOM,OFFOA,PARCERT,REGAGNT,REPDTE,RSSDHCR,SPECGRP,STALP,SUBCHAPS,TRUST,ZIP
N,1.0,34755,CHARLOTTESVILLE,17595.0,0.0,2022-08-31,28.0,19228.0,173.0,1605.0,1998-07-29,5,5,5,RICHMOND,34755_20250930,DIF,1998-07-29,0,VIRGINIA NATIONAL BANK,VIRGINIA NATL BANKSHARES CORP,38385.0,1,16,0,0,OCC,2025-09-30,4517261.0,4,VA,0,1,22902
SM,1.0,34759,PHILADELPHIA,10542.0,0.0,2022-08-31,0.0,11913.0,563.0,1371.0,1999-06-09,2,2,3,PHILADELPHIA,34759_20250930,DIF,1999-06-09,0,ASIAN BANK,ASIAN FINANCIAL CORP,14590.0,1,3,0,0,FED,2025-09-30,2785459.0,4,PA,0,0,19107
SM,1.0,34760,RAVENNA,6728.0,0.0,2022-08-31,4.0,6854.0,206.0,122.0,1998-07-01,9,9,4,COLUMBUS,34760_20250930,DIF,1998-07-01,0,PORTAGE COMMUNITY BANK,PORTAGE BANCSHARES INC,12000.0,3,4,0,0,FED,2025-09-30,2668589.0,4,OH,0,0,44266
N,0.0,34775,JACKSONVILLE,820964.0,0.0,2025-04-01,0.0,926245.0,38426.0,105281.0,1998-10-01,5,5,6,TAMPA,34775_20250930,DIF,1998-10-01,0,"EVERBANK, NATIONAL ASSOCIATION",EVERBANK FINANCIAL CORP,842149.0,5,42,0,0,OCC,2025-09-30,3838857.0,9,FL,0,0,32202
NM,1.0,34778,KANKAKEE,3928.0,0.0,2022-08-31,370.0,4298.0,0.0,0.0,1998-07-30,9,9,7,CHAMPAIGN,34778_20250930,DIF,1998-07-30,0,FIRST TRUST BANK OF ILLINOIS,FIRST TRUST FINANCIAL CORP,6887.0,3,6,0,0,FDIC,2025-09-30,3249109.0,7,IL,0,0,60901
NM,1.0,34781,OGDEN,41799.0,0.0,2022-08-31,0.0,42821.0,27850.0,1022.0,1998-10-01,14,14,12,SALT LAKE CITY,34781_20250930,DIF,1998-10-01,0,"TRANSPORTATION ALLIANCE BANK, INC. D/B/A TAB BANK",TAB BANK HOLDINGS INC,80129.0,4,1,0,0,FDIC,2025-09-30,4748766.0,4,UT,0,0,84403
NM,1.0,34784,DELHI,7382.0,0.0,2022-08-31,0.0,9629.0,1706.0,2247.0,1999-02-22,13,13,11,SHREVEPORT,34784_20250930,DIF,1999-02-22,0,COMMERCIAL CAPITAL BANK,CAPITAL BCORP INC,15446.0,5,7,0,0,FDIC,2025-09-30,2757111.0,2,LA,1,0,71232
NM,1.0,34786,ALLISON PARK,8189.0,0.0,2017-07-12,0.0,9940.0,181.0,1751.0,1998-10-23,2,2,4,WEXFORD,34786_20250930,DIF,1998-10-23,0,ENTERPRISE BANK,ENTERPRISE EMPLOYEE STK OWNERSHIP PLAN,12001.0,1,1,0,0,FDIC,2025-09-30,3386246.0,4,PA,0,0,15101
NM,0.0,34788,LOS ANGELES,32993.0,0.0,2022-08-31,0.0,32994.0,1396.0,1.0,1998-09-28,14,14,12,LOS ANGELES,34788_20250930,DIF,1998-09-28,0,AMERICAN BUSINESS BANK,Unknown,111381.0,4,10,0,0,FDIC,2025-09-30,0.0,4,CA,0,0,90071
SB,0.0,34799,APPLETON,22.0,0.0,2022-08-31,0.0,22.0,0.0,0.0,1998-11-02,9,9,7,APPLETON,34799_20250930,DIF,1998-11-02,0,THRIVENT TRUST COMPANY,Unknown,318.0,3,2,0,0,OCC,2025-09-30,0.0,7,WI,0,1,54919
NM,1.0,34803,COVINGTON,10672.0,0.0,2023-05-15,0.0,11793.0,94.0,1121.0,1998-07-20,13,13,6,BATON ROUGE,34803_20250930,DIF,1998-07-20,0,RESOURCE BANK,RESOURCE BANKSHARES INC,28007.0,5,11,0,0,FDIC,2025-09-30,3136405.0,4,LA,0,0,70433
SM,1.0,34805,BAKERSFIELD,22843.0,0.0,2023-01-17,0.0,22843.0,1371.0,0.0,1998-10-07,14,14,12,LOS ANGELES,34805_20250930,DIF,1998-10-07,0,MISSION BANK,MISSION BCORP,55945.0,4,8,0,0,FED,2025-09-30,3108082.0,4,CA,0,0,93301
SM,1.0,34811,NORTH PLATTE,11246.0,0.0,2024-06-30,902.0,15037.0,1053.0,2889.0,1998-05-14,11,11,10,GRAND ISLAND,34811_20250930,DIF,1998-05-14,0,NEBRASKALAND BANK,NEBRASKALAND FINL SERVICES INC,17165.0,4,6,0,0,FED,2025-09-30,2947350.0,4,NE,0,0,69101
SM,1.0,34836,ROSEVILLE,20163.0,0.0,2022-08-31,226.0,22857.0,1185.0,2468.0,1998-07-21,11,11,9,MINNEAPOLIS,34836_20250930,DIF,1998-07-21,0,NORTH AMERICAN BANKING COMPANY,N A CORP,22132.0,3,6,0,0,FED,2025-09-30,2631798.0,4,MN,1,0,55113
SM,1.0,34847,MOUNT JULIET,8625.0,0.0,2022-08-31,0.0,9082.0,475.0,457.0,1999-03-22,13,13,6,KNOXVILLE,34847_20250930,DIF,1999-03-22,0,SOUTHERN BANK OF TENNESSEE,Unknown,12560.0,5,5,0,0,FED,2025-09-30,0.0,4,TN,1,0,37122
SM,1.0,34849,DUBUQUE,3243.0,0.0,2024-06-30,464.0,3991.0,83.0,284.0,1998-10-13,11,11,7,CEDAR RAPIDS,34849_20250930,DIF,1998-10-13,0,PREMIER BANK,PREMIER FINANCIAL CORP,7517.0,4,3,0,0,FED,2025-09-30,2687124.0,4,IA,1,0,52002
NM,1.0,34857,OELWEIN,1805.0,0.0,2024-06-30,1.0,1950.0,0.0,144.0,1998-10-01,11,11,7,CEDAR RAPIDS,34857_20250930,DIF,1998-10-01,0,COMMUNITY BANK OF OELWEIN,FIRST BELMOND BCORP,1978.0,4,1,0,0,FDIC,2025-09-30,1204887.0,4,IA,0,1,50662
NM,1.0,34860,CHARLOTTE,4567.0,0.0,2022-08-31,0.0,4762.0,85.0,195.0,1998-12-15,5,5,5,CHARLOTTE,34860_20250930,DIF,1998-12-15,0,NEW REPUBLIC BANK,NEW REPUBLIC PARTNERS INC,3305.0,1,2,0,0,FDIC,2025-09-30,5534322.0,4,NC,0,0,28202
N,1.0,34876,NORWALK,4508.0,0.0,2022-08-31,0.0,4510.0,0.0,2.0,1998-12-28,2,2,2,WINDSOR,34876_20250930,DIF,1998-12-28,0,"CONNECTICUT COMMUNITY BANK, NATIONAL ASSOCIATION",ASSOCIATED COMMUNITY BCORP INC,17381.0,1,10,0,0,OCC,2025-09-30,2863946.0,4,CT,0,0,06850
SM,0.0,34885,DALLAS,53171.0,0.0,2025-07-07,0.0,53171.0,5921.0,0.0,1959-01-01,13,13,11,DALLAS,34885_20250930,DIF,1998-06-01,0,SUSSER BANK,SBH MANAGER LLC,71501.0,5,11,0,0,FED,2025-09-30,5189450.0,4,TX,0,0,75219
NM,1.0,34888,SEWELL,45698.0,0.0,2022-08-31,0.0,48977.0,1938.0,3279.0,1999-01-28,2,2,3,JAMESBURG,34888_20250930,DIF,1999-01-28,0,PARKE BANK,PARKE BCORP INC,56402.0,1,8,0,0,FDIC,2025-09-30,3347292.0,4,NJ,0,0,08080
SM,1.0,34890,HONAKER,10573.0,0.0,2022-08-31,0.0,10840.0,602.0,267.0,1998-10-28,5,5,5,RICHMOND,34890_20250930,DIF,1998-10-28,0,"NEW PEOPLES BANK, INC.",NEW PEOPLES BANKSHARES INC,25022.0,1,19,0,0,FED,2025-09-30,3049617.0,4,VA,0,0,24260
NM,1.0,34900,CASEY,1058.0,0.0,2022-08-31,0.0,1058.0,23.0,0.0,1999-07-19,9,9,7,CHAMPAIGN,34900_20250930,DIF,1999-07-19,0,PREFERRED BANK,PREFERRED BCORP INC,1547.0,3,2,0,0,FDIC,2025-09-30,2939319.0,4,IL,0,0,62420
NM,0.0,34908,ORLANDO,36736.0,0.0,2022-08-31,12.0,37380.0,5671.0,632.0,1999-09-10,5,5,6,TAMPA,34908_20250930,DIF,1999-09-10,0,COGENT BANK,COGENT BCORP INC,71506.0,5,10,0,0,FDIC,2025-09-30,3458040.0,4,FL,0,0,32801
N,1.0,34918,HEREFORD,4654.0,0.0,2022-08-31,0.0,4656.0,575.0,2.0,1999-12-06,13,13,11,LUBBOCK,34918_20250930,DIF,1999-12-06,0,FIRST NATIONAL BANK OF HEREFORD,LA PLATA BANCSHARES INC,11024.0,5,4,0,0,OCC,2025-09-30,2759601.0,2,TX,1,0,79045
NM,1.0,34936,CLARKSVILLE,13509.0,0.0,2022-08-31,10.0,13803.0,655.0,284.0,1998-11-12,13,13,6,NASHVILLE,34936_20250930,DIF,1998-11-12,0,LEGENDS BANK,LEGENDS FINANCIAL HOLDINGS INC,23016.0,5,10,0,0,FDIC,2025-09-30,3100349.0,4,TN,0,0,37040
SM,1.0,34938,CORINTH,1043.0,0.0,2022-08-31,32.0,1094.0,225.0,19.0,1999-01-19,13,13,8,JACKSON MS,34938_20250930,DIF,1999-01-19,0,COMMERCE BANK,COMMERCE HOLDING CORP,6093.0,5,1,0,0,FED,2025-09-30,3135435.0,4,MS,1,0,38834
NM,0.0,34953,GRAND RAPIDS,128060.0,0.0,2022-10-09,303.0,164799.0,2706.0,36436.0,1999-05-21,9,9,7,DETROIT,34953_20250930,DIF,1999-05-21,0,NORTHPOINTE BANK,NORTHPOINTE BANCSHARES INC,109281.0,3,1,0,0,FDIC,2025-09-30,2737814.0,9,MI,0,0,49546
N,1.0,34955,DAVENPORT,4635.0,0.0,2024-06-30,0.0,5212.0,6.0,577.0,1999-01-05,11,11,7,CEDAR RAPIDS,34955_20250930,DIF,1999-01-05,0,"AMERICAN BANK AND TRUST COMPANY, NATIONAL ASSOCIATION",AMBANK HOLDINGS INC,10698.0,4,9,0,0,OCC,2025-09-30,1138610.0,4,IA,0,1,52807
SM,1.0,34966,CHARLESTON,20427.0,0.0,2024-08-26,0.0,22996.0,1439.0,2569.0,1999-09-27,5,5,5,COLUMBIA SC,34966_20250930,DIF,1999-09-27,0,FIRST CAPITAL BANK,FIRST CAPITAL BANCSHARES INC,25059.0,1,5,0,0,FED,2025-09-30,3836385.0,4,SC,0,0,29401
SM,0.0,34967,NEW YORK,270197.0,0.0,2022-08-31,1238.0,283049.0,18976.0,11614.0,1999-01-02,2,2,2,NEW YORK CITY,34967_20250930,DIF,1999-01-02,0,POPULAR BANK,POPULAR INC,300339.0,1,39,0,0,FED,2025-09-30,1129382.0,4,NY,0,1,10004
SM,0.0,34968,SAN JUAN,632000.0,1000.0,2025-05-01,1000.0,635000.0,169000.0,1000.0,1999-01-02,2,2,2,SAN JUAN,34968_20250930,DIF,1999-01-02,0,BANCO POPULAR DE PUERTO RICO,POPULAR INC,1607000.0,1,1,165,0,FED,2025-09-30,1129382.0,9,PR,0,0,00918
SI,1.0,34969,GLEN COVE,19939.0,0.0,2022-08-31,0.0,20657.0,1593.0,718.0,1999-04-05,2,2,2,NEW YORK CITY,34969_20250930,DIF,1999-04-05,0,FIRST CENTRAL SAVINGS BANK,Unknown,23278.0,1,10,0,0,FDIC,2025-09-30,0.0,4,NY,0,0,11542
NM,1.0,34973,INDIANOLA,8761.0,0.0,2024-06-30,0.0,9741.0,942.0,980.0,1998-11-20,11,11,7,DES MOINES,34973_20250930,DIF,1998-11-20,0,PEOPLES SAVINGS BANK,CENTRAL SOUTH BCORP INC,12513.0,4,8,0,0,FDIC,2025-09-30,2732574.0,4,IA,0,0,50125
NM,1.0,34978,HOUMA,14932.0,0.0,2023-08-18,4.0,14936.0,2776.0,0.0,1999-03-10,13,13,6,BATON ROUGE,34978_20250930,DIF,1999-03-10,0,SYNERGY BANK,SYNERGY BANCSHARES INC,38887.0,5,10,0,0,FDIC,2025-09-30,2748490.0,4,LA,0,0,70360
NM,1.0,34980,ALEXANDRIA,33372.0,0.0,2022-08-31,0.0,33372.0,1550.0,0.0,1999-01-14,13,13,6,SHREVEPORT,34980_20250930,DIF,1999-01-14,0,RED RIVER BANK,RED RIVER BANCSHARES INC,77347.0,5,29,0,0,FDIC,2025-09-30,2743235.0,4,LA,0,0,71301
NM,1.0,34995,MCCOOK,2220.0,0.0,2024-06-30,0.0,2307.0,676.0,87.0,1999-01-04,11,11,10,GRAND ISLAND,34995_20250930,DIF,1999-01-04,0,FIRST CENTRAL BANK MCCOOK,CENTRAL BANCSHARES INC,3479.0,4,2,0,0,FDIC,2025-09-30,1050495.0,2,NE,0,0,69001
N,1.0,34997,SAINT PETERSBURG,28288.0,0.0,2022-08-31,0.0,29908.0,22579.0,1620.0,1999-02-12,5,5,6,TAMPA,34997_20250930,DIF,1999-02-12,0,BAYFIRST NATIONAL BANK,BAYFIRST FINANCIAL CORP,34936.0,5,12,0,0,OCC,2025-09-30,2881650.0,4,FL,0,0,33701
NM,1.0,34998,DORAVILLE,19923.0,0.0,2022-08-31,0.0,22741.0,1421.0,2818.0,2000-01-31,5,5,6,ATLANTA,34998_20250930,DIF,2000-01-31,0,FIRST IC BANK,FIRST IC CORP,38376.0,5,10,0,0,FDIC,2025-09-30,3589980.0,4,GA,0,0,30340
NM,1.0,35014,LEAWOOD,15332.0,0.0,2022-08-31,0.0,15385.0,1150.0,53.0,1999-03-30,11,11,10,KANSAS CITY,35014_20250930,DIF,1999-03-30,0,NBKC BANK,AMERI-NATIONAL CORP,30205.0,4,4,0,0,FDIC,2025-09-30,2772990.0,4,KS,1,0,66206
NM,1.0,35019,BATON ROUGE,3440.0,0.0,2025-04-04,0.0,3440.0,148.0,0.0,1999-08-02,13,13,6,SHREVEPORT,35019_20250930,DIF,1999-08-02,0,CURRENCY BANK,AXXESS PARTNERS INC,6429.0,5,5,0,0,FDIC,2025-09-30,5585306.0,4,LA,0,0,70806
NM,1.0,35020,NEW IBERIA,7417.0,0.0,2025-05-08,0.0,7464.0,65.0,47.0,1999-05-10,13,13,6,BATON ROUGE,35020_20250930,DIF,1999-05-10,0,COMMUNITY FIRST BANK,COMMUNITY FIRST BANCSHARES INC,21979.0,5,9,0,0,FDIC,2025-09-30,2775160.0,4,LA,1,0,70560
NM,1.0,35029,ALBANY,2306.0,0.0,2022-08-31,0.0,2365.0,0.0,59.0,1999-04-28,5,5,6,ALBANY GA,35029_20250930,DIF,1999-04-28,0,AB&T,COMMUNITY CAPITAL BANCSHARES,8887.0,5,3,0,0,FDIC,2025-09-30,2775142.0,4,GA,0,0,31707
SM,1.0,35031,WEST DES MOINES,3878.0,0.0,2024-06-30,0.0,4798.0,135.0,920.0,1999-02-22,11,11,7,DES MOINES,35031_20250930,DIF,1999-02-22,0,FREEDOM FINANCIAL BANK,FREEDOM HOLDINGS CO,5907.0,4,2,0,0,FED,2025-09-30,2734439.0,4,IA,1,0,50266
NM,1.0,35033,GLEN COVE,3430.0,0.0,2022-08-31,0.0,3469.0,225.0,39.0,2000-01-10,2,2,2,NEW YORK CITY,35033_20250930,DIF,2000-01-10,0,AMERICAN COMMUNITY BANK,AMERICAN COMMUNITY BCORP INC,9209.0,1,5,0,0,FDIC,2025-09-30,4111584.0,4,NY,0,0,11542
NM,1.0,35056,MADISON,2268.0,0.0,2022-08-31,0.0,2269.0,72.0,1.0,1999-05-05,5,5,6,TAMPA,35056_20250930,DIF,1999-05-05,0,MADISON COUNTY COMMUNITY BANK,MADISON CMTY BANCSHARES CORP,5013.0,5,2,0,0,FDIC,2025-09-30,3619702.0,4,FL,0,0,32340
SM,1.0,35060,MARIETTA,817.0,0.0,2022-08-31,0.0,817.0,5.0,0.0,1999-07-19,9,9,4,COLUMBUS,35060_20250930,DIF,1999-07-19,0,THE SETTLERS BANK,THIRD STREET BANCSHARES INC,4523.0,3,1,0,0,FED,2025-09-30,2747288.0,5,OH,0,0,45750
NM,0.0,35075,PHILADELPHIA,191.0,0.0,2022-08-31,0.0,191.0,0.0,0.0,1999-04-01,2,2,3,PHILADELPHIA,35075_20250930,DIF,1999-04-01,0,THE PHILADELPHIA TRUST COMPANY,Unknown,594.0,1,1,0,0,FDIC,2025-09-30,0.0,7,PA,0,1,19103
SM,1.0,35084,MORRILTON,2968.0,0.0,2022-08-31,20.0,2988.0,0.0,0.0,1999-02-16,13,13,8,LITTLE ROCK,35084_20250930,DIF,1999-02-16,0,PETIT JEAN STATE BANK,PETIT JEAN BANCSHARES INC,6842.0,5,2,0,0,FED,2025-09-30,2877402.0,4,AR,0,0,72110
NM,1.0,35094,MEMPHIS,532.0,0.0,2024-06-30,0.0,532.0,23.0,0.0,1999-03-20,11,11,8,COLUMBIA MO,35094_20250930,DIF,1999-03-20,0,COMMUNITY BANK OF MEMPHIS,CLARK COUNTY BANCSHARES INC,1319.0,4,1,0,0,FDIC,2025-09-30,1097995.0,2,MO,0,0,63555
NM,0.0,35095,PORTSMOUTH,204428.0,0.0,2025-09-01,154.0,210949.0,23899.0,6367.0,1999-04-08,5,5,5,RICHMOND,35095_20250930,DIF,1999-04-08,0,TOWNEBANK,Unknown,404801.0,1,74,0,0,FDIC,2025-09-30,0.0,4,VA,0,0,23703
SM,1.0,35101,ELYRIA,2794.0,0.0,2024-02-05,0.0,2794.0,-7.0,0.0,1999-10-12,9,9,4,COLUMBUS,35101_20250930,DIF,1999-10-12,0,BUCKEYE COMMUNITY BANK,BUCKEYE BANCSHARES INC,6679.0,3,2,0,0,FED,2025-09-30,2836294.0,4,OH,0,0,44035
NM,1.0,35103,BOISE,2281.0,0.0,2022-08-31,0.0,2281.0,35.0,0.0,1994-08-30,14,14,12,SALT LAKE CITY,35103_20250930,DIF,2006-08-30,0,IDAHO TRUST BANK,IDAHO TRUST BCORP,6395.0,4,2,0,0,FDIC,2025-09-30,3439713.0,4,ID,0,1,83702
N,0.0,3510,CHARLOTTE,23338000.0,2666000.0,2022-08-31,5095000.0,34237000.0,4375000.0,3138000.0,1904-10-17,5,16,5,CHARLOTTE,3510_20250930,DIF,1934-01-01,0,"BANK OF AMERICA, NATIONAL ASSOCIATION",BANK OF AMERICA CORP,44401000.0,1,3631,0,0,OCC,2025-09-30,1073757.0,9,NC,0,1,28202
NM,1.0,35118,WICHITA,2047.0,0.0,2022-08-31,0.0,2047.0,16.0,0.0,1999-08-16,11,11,10,WICHITA,35118_20250930,DIF,1999-08-16,0,"COMMUNITY BANK OF WICHITA, INC.",COMMUNITY STATE BANCSHARES INC,3382.0,4,2,0,0,FDIC,2025-09-30,2774305.0,4,KS,0,1,67206
N,0.0,3511,SIOUX FALLS,16105000.0,174000.0,2025-08-29,1481000.0,19733000.0,2622000.0,1973000.0,1870-01-01,11,16,9,SIOUX FALLS,3511_20250930,DIF,1934-01-01,0,"WELLS FARGO BANK, NATIONAL ASSOCIATION",WELLS FARGO&COMPANY,38464000.0,4,4191,0,0,OCC,2025-09-30,1120754.0,9,SD,0,1,57104
NM,1.0,35131,STERLING,10074.0,0.0,2022-08-31,63.0,11194.0,600.0,1057.0,1999-07-09,9,9,7,PRINCETON,35131_20250930,DIF,1999-07-09,0,SAUK VALLEY BANK & TRUST COMPANY,SV FINANCIAL INC,17827.0,3,10,0,0,FDIC,2025-09-30,3093919.0,2,IL,0,1,61081
NM,1.0,35138,OOLTEWAH,6790.0,0.0,2022-08-31,0.0,6790.0,450.0,0.0,1999-06-21,13,13,6,KNOXVILLE,35138_20250930,DIF,1999-06-21,0,MILLENNIUM BANK,MILLENNIUM BANCSHARES INC,16200.0,5,10,0,0,FDIC,2025-09-30,4947541.0,4,TN,1,1,37363
SI,1.0,35139,SEATTLE,25432.0,0.0,2022-05-23,0.0,25445.0,3570.0,13.0,1999-08-02,14,14,12,SEATTLE,35139_20250930,DIF,1999-08-02,0,SEATTLE BANK,SEATTLE BANCSHARES INC,28569.0,4,2,0,0,FDIC,2025-09-30,5719307.0,4,WA,0,0,98101
NM,0.0,35141,SALT LAKE CITY,228291.0,0.0,2022-12-05,9753.0,315589.0,25217.0,77545.0,1999-11-12,14,14,12,SALT LAKE CITY,35141_20250930,DIF,1999-11-12,0,BMW BANK OF NORTH AMERICA,Unknown,280452.0,4,1,0,0,FDIC,2025-09-30,0.0,6,UT,0,0,84121
NM,1.0,35151,FORT LEE,19409.0,0.0,2022-08-31,0.0,19411.0,250.0,2.0,1999-07-19,2,2,2,JAMESBURG,35151_20250930,DIF,1999-07-19,0,NEW MILLENNIUM BANK,NMB FINANCIAL CORP,22925.0,1,9,0,0,FDIC,2025-09-30,5011832.0,4,NJ,0,0,07024
SB,1.0,35154,NEW YORK,6414.0,0.0,2022-08-31,0.0,8090.0,108.0,1676.0,2000-06-05,2,2,2,NEW YORK CITY,35154_20250930,DIF,2000-06-05,0,"M.Y. SAFRA BANK, FSB",Unknown,8023.0,1,1,0,0,OCC,2025-09-30,0.0,4,NY,0,0,10022
SB,1.0,35157,RENO,24297.0,0.0,2022-08-31,0.0,25110.0,2312.0,813.0,1999-07-12,14,13,12,PHOENIX,35157_20250930,DIF,1999-07-12,0,FARM BUREAU BANK FSB,FB BCORP,31874.0,4,2,0,0,OCC,2025-09-30,3818822.0,9,NV,0,0,89521
SB,1.0,35161,MURRAY,7887.0,0.0,2022-08-31,3.0,8138.0,840.0,248.0,1999-06-15,9,9,8,MOUNT VERNON,35161_20250930,DIF,1999-06-15,0,THE MURRAY BANK,BANCKENTUCKY INC,13204.0,3,3,0,0,OCC,2025-09-30,3832592.0,4,KY,1,0,42071
SB,0.0,35164,IRVINE,0.0,0.0,2023-11-18,0.0,0.0,0.0,0.0,2000-07-01,14,14,12,ORANGE,35164_20250930,DIF,2000-07-01,0,CAPITAL BANK AND TRUST COMPANY,Unknown,3082.0,4,2,0,0,OCC,2025-09-30,0.0,5,CA,0,1,92618
SB,0.0,35206,MERRIMACK,16.0,0.0,2024-11-17,0.0,16.0,0.0,0.0,2000-05-15,2,2,1,SOUTH BOSTON,35206_20250930,DIF,2000-05-15,0,"FIDELITY PERSONAL TRUST COMPANY, FSB",Unknown,1939.0,1,2,0,0,OCC,2025-09-30,0.0,7,NH,0,1,03054
SM,1.0,35207,LYNCHBURG,9917.0,0.0,2022-08-31,0.0,9917.0,-301.0,0.0,1999-07-22,5,5,5,RICHMOND,35207_20250930,DIF,1999-07-22,0,BANK OF THE JAMES,BK JAMES FINL GROUP INC,25007.0,1,22,0,0,FED,2025-09-30,3217032.0,4,VA,0,0,24504
NM,1.0,35212,MERRITT ISLAND,3099.0,0.0,2022-08-31,0.0,3099.0,0.0,0.0,1999-11-29,5,5,6,TAMPA,35212_20250930,DIF,1999-11-29,0,COMMUNITY BANK OF THE SOUTH,CBOS BANKSHARES INC,5420.0,5,3,0,0,FDIC,2025-09-30,3450530.0,7,FL,0,0,32953
NM,1.0,35214,FLORENCE,13714.0,0.0,2025-05-27,2.0,14328.0,885.0,612.0,1999-08-16,5,5,5,COLUMBIA SC,35214_20250930,DIF,1999-08-16,0,FIRST RELIANCE BANK,FIRST RELIANCE BANCSHARES INC,28205.0,1,10,0,0,FDIC,2025-09-30,3070312.0,4,SC,0,0,29501
SM,1.0,35220,RIVERTON,2938.0,0.0,2022-08-31,9.0,3016.0,330.0,69.0,1999-06-14,14,14,10,BILLINGS,35220_20250930,DIF,1999-06-14,0,WYOMING COMMUNITY BANK,WYOMING NATIONAL BCORP INC,6977.0,4,3,0,0,FED,2025-09-30,2910970.0,4,WY,1,0,82501
NM,1.0,35221,HUNTINGBURG,8549.0,0.0,2022-08-31,0.0,8883.0,-936.0,334.0,1999-11-22,9,9,8,INDIANAPOLIS,35221_20250930,DIF,1999-11-22,0,FREEDOM BANK,FREEDOM BCORP,12771.0,3,4,0,0,FDIC,2025-09-30,3575787.0,4,IN,1,0,47542
NM,1.0,35223,SUGAR GROVE,8682.0,0.0,2022-08-31,1.0,9480.0,1050.0,797.0,2000-02-07,9,9,7,CHICAGO,35223_20250930,DIF,2000-02-07,0,FIRST SECURE COMMUNITY BANK,FIRST SECURE BANK GROUP INC,11309.0,3,5,0,0,FDIC,2025-09-30,2805544.0,4,IL,0,0,60554
NM,1.0,35229,JOHNSTON CITY,1413.0,0.0,2022-08-31,0.0,1833.0,68.0,420.0,1999-09-10,9,9,8,MOUNT VERNON,35229_20250930,DIF,1999-09-10,0,SOUTHERN ILLINOIS BANK,Unknown,3807.0,3,5,0,0,FDIC,2025-09-30,0.0,4,IL,0,0,62951
SB,0.0,35237,MIDDLETON,50171.0,0.0,2023-07-24,0.0,124493.0,68597.0,74322.0,2000-12-24,9,9,7,MADISON,35237_20250930,DIF,2000-12-24,0,"JOHN DEERE FINANCIAL, F.S.B.",DEERE&COMPANY,193674.0,3,1,0,0,OCC,2025-09-30,1277313.0,2,WI,0,0,53562
NM,1.0,35241,COLUMBIA,13926.0,0.0,2024-09-12,2.0,14139.0,633.0,211.0,1999-03-26,5,5,5,COLUMBIA SC,35241_20250930,DIF,1999-03-26,0,OPTUS BANK,OPTUS FINANCIAL CORP,15777.0,1,2,0,0,FDIC,2025-09-30,3334489.0,4,SC,0,0,29201
NM,1.0,35261,LONGVIEW,178.0,0.0,2022-08-31,5.0,194.0,125.0,11.0,2000-04-17,14,14,12,PORTLAND,35261_20250930,DIF,2000-04-17,0,TWIN CITY BANK,TWIN CITY BCORP INC,2222.0,4,1,0,0,FDIC,2025-09-30,3289477.0,4,WA,0,0,98632
N,0.0,35274,MARTINSVILLE,39495.0,0.0,2022-08-31,0.0,43837.0,-2500.0,4342.0,2000-07-24,5,5,5,RICHMOND,35274_20250930,DIF,2000-07-24,0,"BLUE RIDGE BANK, NATIONAL ASSOCIATION",BLUE RIDGE BANKSHARES INC,62462.0,1,27,0,0,OCC,2025-09-30,1426960.0,4,VA,0,0,24112
NM,1.0,35276,CASSVILLE,13437.0,0.0,2022-08-31,0.0,13509.0,883.0,72.0,1999-11-22,11,11,8,SPRINGFIELD MO,35276_20250930,DIF,1999-11-22,0,FREEDOM BANK OF SOUTHERN MISSOURI,FREEDOM BANCSHARES OF S MO INC,19055.0,4,8,0,0,FDIC,2025-09-30,3216754.0,2,MO,1,0,65625
N,0.0,35278,ROCKVILLE,45966.0,0.0,2024-10-01,0.0,46121.0,11237.0,155.0,1999-12-14,2,2,5,BALTIMORE,35278_20250930,DIF,1999-12-14,0,"CAPITAL BANK, NATIONAL ASSOCIATION",CAPITAL BCORP INC,143690.0,1,8,0,0,OCC,2025-09-30,2808590.0,4,MD,0,0,20850
NM,1.0,35292,LAWRENCE,8465.0,0.0,2022-08-31,0.0,9100.0,360.0,635.0,2000-08-07,11,11,10,KANSAS CITY,35292_20250930,DIF,2000-08-07,0,GREAT AMERICAN BANK,FIRST FINANCIAL BANCSHARES INC,16261.0,4,5,0,0,FDIC,2025-09-30,3385137.0,4,KS,1,0,66044
NM,0.0,35295,GREENVILLE,72576.0,0.0,2022-08-31,1.0,79385.0,1900.0,6808.0,2000-01-10,5,5,5,COLUMBIA SC,35295_20250930,DIF,2000-01-10,0,SOUTHERN FIRST BANK,SOUTHERN FIRST BANCSHARES INC,77745.0,1,12,0,0,FDIC,2025-09-30,2849799.0,4,SC,0,0,29607
NM,1.0,352,BAKER,1736.0,0.0,2022-08-31,1.0,1737.0,249.0,0.0,1924-09-20,14,14,9,BILLINGS,352_20250930,DIF,1934-01-01,0,THE BANK OF BAKER,UNITED BCORP,4657.0,4,1,0,0,FDIC,2025-09-30,1128264.0,2,MT,1,0,59313
