BKCLASS,CB,CERT,CITY,EFFDATE,ESTYMD,FDICDBS,FDICSUPV,FED,FLDOFF,ID,INSAGNT1,INSDATE,MUTUAL,NAAG,NAAGSM,NAASSET,NAAUTO,NACI,NACINUS,NACON,NACONOTH,NACRCD,NADEP,NADEPNUS,NAFG,NAGTY,NAGTYGNM,NAGTYPAR,NALNSALE,NALS,NAMEFULL,NAMEHCR,NAOTHLN,NARE,NAREAG,NARECNFM,NARECNOT,NARECONS,NAREFOR,NARELNDO,NARELOC,NAREMULT,NARENRES,NARENROT,NARENROW,NARENUS,NARERES,NARERSF2,NARERSFM,NASCDEBT,OCCDIST,OFFDOM,OFFOA,P3AG,P3AGSM,P3ASSET,P3AUTO,P3CI,P3CINUS,P3CON,P3CONOTH,P3CRCD,P3DEP,P3DEPNUS,P3FG,P3GTY,P3GTYGNM,P3GTYPAR,P3LNSALE,P3LS,P3OTHLN,P3RE,P3REAG,P3RECNFM,P3RECNOT,P3RECONS,P3REFOR,P3RELNDO,P3RELOC,P3REMULT,P3RENRES,P3RENROT,P3RENROW,P3RENUS,P3RERES,P3RERSF2,P3RERSFM,P3SCDEBT,P9AG,P9AGSM,P9ASSET,P9AUTO,P9CI,P9CINUS,P9CON,P9CONOTH,P9CRCD,P9DEP,P9DEPNUS,P9FG,P9GTY,P9GTYGNM,P9GTYPAR,P9LNSALE,P9LS,P9OTHLN,P9RE,P9REAG,P9RECNFM,P9RECNOT,P9RECONS,P9REFOR,P9RELNDO,P9RELOC,P9REMULT,P9RENRES,P9RENROT,P9RENROW,P9RENUS,P9RERES,P9RERSF2,P9RERSFM,P9SCDEBT,PARCERT,REGAGNT,REPDTE,RSSDHCR,SPECGRP,STALP,SUBCHAPS,TRUST,ZIP
SI,1.0,90245,MONSON,2022-08-31,1872-03-27,2,2,1,WINDSOR,90245_20250930,DIF,1985-07-01,0,0.0,0.0,569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MONSON SAVINGS BANK,MONSON FINANCIAL SERVICES MHC,0.0,569.0,0.0,0.0,0.0,0.0,0.0,569,191.0,0.0,0.0,0.0,0.0,0.0,569.0,0.0,378.0,0.0,1,6,0,0.0,0.0,108,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,0.0,0.0,0.0,0.0,0.0,107,0.0,0.0,0.0,0.0,0.0,0.0,107.0,0.0,107.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,FDIC,2025-09-30,3370508.0,4,MA,0,0,01057
NM,1.0,9024,GRANTSVILLE,2024-01-02,1900-01-01,5,5,5,SCOTT DEPOT,9024_20250930,DIF,1934-01-01,0,0.0,0.0,514,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"CALHOUN COUNTY BANK, INC.",CALHOUN BANKSHARES INC,0.0,489.0,0.0,0.0,0.0,0.0,0.0,489,0.0,0.0,0.0,0.0,0.0,0.0,489.0,0.0,489.0,0.0,1,4,0,0.0,0.0,2439,325.0,148.0,0.0,381.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1910.0,0.0,0.0,0.0,0.0,0.0,1910,0.0,0.0,118.0,59.0,59.0,0.0,1792.0,0.0,1792.0,0.0,0.0,0.0,250,27.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223.0,0.0,0.0,0.0,0.0,0.0,223,16.0,0.0,0.0,0.0,0.0,0.0,223.0,0.0,207.0,0.0,0,FDIC,2025-09-30,1357046.0,5,WV,0,0,26147
SI,1.0,90250,NEWBURYPORT,2024-11-17,1820-01-01,2,2,1,NORTH BOSTON,90250_20250930,DIF,1985-08-13,0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,INSTITUTION FOR SAVINGS IN NEWBURYPORT AND ITS VICINITY,IFS 1820 BCORP MHC,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1,13,0,0.0,0.0,471,0.0,0.0,0.0,104.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,367.0,0.0,0.0,0.0,0.0,0.0,367,94.0,0.0,0.0,0.0,0.0,0.0,367.0,0.0,273.0,0.0,0.0,0.0,555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555.0,0.0,0.0,0.0,0.0,0.0,555,0.0,0.0,0.0,0.0,0.0,0.0,555.0,0.0,555.0,0.0,0,FDIC,2025-09-30,5806739.0,5,MA,0,0,01950
SI,1.0,90251,NEWBURYPORT,2024-11-17,1854-04-01,2,2,1,NORTH BOSTON,90251_20250930,DIF,1985-07-01,0,0.0,0.0,39276,0.0,4192.0,0.0,83.0,83.0,0.0,0.0,0.0,0.0,89.0,0.0,110.0,0.0,0.0,NEWBURYPORT FIVE CENTS SAVINGS BANK,RIVER RUN BCORP MHC,0.0,35001.0,0.0,0.0,0.0,0.0,0.0,35001,96.0,0.0,34157.0,17559.0,16598.0,0.0,844.0,0.0,748.0,0.0,1,12,0,0.0,0.0,5398,3.0,112.0,0.0,245.0,242.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5041.0,0.0,0.0,0.0,0.0,0.0,5041,99.0,0.0,4358.0,0.0,4358.0,0.0,683.0,0.0,584.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,FDIC,2025-09-30,4267472.0,4,MA,0,0,01950
SI,1.0,90253,NORTH ADAMS,2022-08-31,1848-01-01,2,2,1,WINDSOR,90253_20250930,DIF,1985-07-19,0,0.0,0.0,2191,0.0,490.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MOUNTAINONE BANK,MOUNTAINONE FINANCIAL MHC,0.0,1701.0,0.0,0.0,0.0,0.0,0.0,1701,818.0,0.0,0.0,0.0,0.0,0.0,1701.0,0.0,883.0,0.0,1,6,0,0.0,0.0,274,0.0,0.0,0.0,206.0,206.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,68,68.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,43,0.0,0.0,0.0,43.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,FDIC,2025-09-30,2634212.0,4,MA,0,1,01247
SM,1.0,90258,NORTH BROOKFIELD,2022-08-31,1854-08-03,2,2,1,WINDSOR,90258_20250930,DIF,1985-11-08,0,0.0,0.0,427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NORTH BROOKFIELD SAVINGS BANK,TRUNORTH BCORP MHC,0.0,427.0,0.0,0.0,0.0,0.0,0.0,427,0.0,0.0,0.0,0.0,0.0,0.0,427.0,0.0,427.0,0.0,1,7,0,0.0,0.0,884,0.0,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,872.0,0.0,0.0,0.0,0.0,0.0,872,23.0,0.0,0.0,0.0,0.0,0.0,872.0,78.0,771.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,FED,2025-09-30,5616189.0,4,MA,0,0,01535
SI,1.0,90259,SOUTH EASTON,2024-11-17,1864-02-08,2,2,1,SOUTH BOSTON,90259_20250930,DIF,1985-09-06,0,0.0,0.0,5701,0.0,1828.0,0.0,71.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NORTH EASTON SAVINGS BANK,1864 BCORP MHC,0.0,3802.0,0.0,0.0,0.0,0.0,0.0,3802,578.0,0.0,811.0,0.0,811.0,0.0,2991.0,0.0,2413.0,0.0,1,14,0,0.0,0.0,6398,1137.0,1634.0,0.0,1331.0,194.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3433.0,0.0,0.0,0.0,0.0,0.0,3433,1180.0,0.0,0.0,0.0,0.0,0.0,3433.0,0.0,2253.0,0.0,0.0,0.0,1138,0.0,1138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,FDIC,2025-09-30,5887019.0,4,MA,0,0,02375
SI,1.0,90268,PROVINCETOWN,2024-11-17,1851-04-14,2,2,1,SOUTH BOSTON,90268_20250930,DIF,1985-07-01,1,0.0,0.0,1439,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SEAMEN'S BANK,Unknown,0.0,1381.0,0.0,0.0,0.0,0.0,0.0,1381,110.0,0.0,52.0,0.0,52.0,0.0,1329.0,52.0,1167.0,0.0,1,5,0,0.0,0.0,1158,0.0,228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,930.0,0.0,0.0,0.0,0.0,0.0,930,50.0,0.0,0.0,0.0,0.0,0.0,930.0,0.0,880.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,FDIC,2025-09-30,0.0,8,MA,0,0,02657
SM,0.0,90282,SPENCER,2022-08-31,1871-04-05,2,2,1,WINDSOR,90282_20250930,DIF,1985-07-08,0,0.0,0.0,6792,0.0,1172.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CORNERSTONE BANK,PEOPLESBANCORP MHC,0.0,5620.0,0.0,0.0,0.0,0.0,0.0,5620,35.0,0.0,2101.0,1601.0,500.0,0.0,3519.0,91.0,3393.0,0.0,1,12,0,0.0,0.0,701,0.0,71.0,0.0,296.0,296.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,334.0,0.0,0.0,0.0,0.0,0.0,334,150.0,0.0,0.0,0.0,0.0,0.0,334.0,0.0,184.0,0.0,0.0,0.0,217,0.0,7.0,0.0,210.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,FED,2025-09-30,3186585.0,4,MA,0,0,01562
NM,0.0,90290,WHITINSVILLE,2023-09-30,1870-06-03,2,2,1,WINDSOR,90290_20250930,DIF,1985-09-10,0,0.0,0.0,11568,0.0,201.0,0.0,2071.0,2071.0,0.0,0.0,0.0,0.0,100.0,0.0,201.0,0.0,0.0,UNIBANK FOR SAVINGS,UFS BCORP,0.0,9296.0,0.0,0.0,0.0,0.0,0.0,9296,619.0,0.0,0.0,0.0,0.0,0.0,9296.0,72.0,8605.0,0.0,1,15,0,0.0,0.0,384,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,382.0,0.0,0.0,0.0,0.0,0.0,382,165.0,0.0,0.0,0.0,0.0,0.0,382.0,75.0,142.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,FDIC,2025-09-30,2465519.0,6,MA,0,0,01588
SI,1.0,90291,WAKEFIELD,2024-11-17,1869-05-26,2,2,1,NORTH BOSTON,90291_20250930,DIF,1985-08-05,0,0.0,0.0,901,0.0,133.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,THE SAVINGS BANK,WAKEFIELD BCORP MHC,15.0,749.0,0.0,0.0,0.0,0.0,0.0,749,0.0,0.0,0.0,0.0,0.0,0.0,749.0,0.0,749.0,0.0,1,9,0,0.0,0.0,807,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,801.0,0.0,0.0,0.0,0.0,0.0,801,8.0,0.0,0.0,0.0,0.0,0.0,801.0,0.0,793.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,FDIC,2025-09-30,4466912.0,5,MA,0,1,01880
SI,1.0,90297,WEBSTER,2022-08-31,1868-03-15,2,2,1,WINDSOR,90297_20250930,DIF,1985-08-02,0,0.0,0.0,8871,0.0,6552.0,0.0,47.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WEBSTER FIVE CENTS SAVINGS BANK,WEBFIVE MHC,0.0,2272.0,0.0,0.0,1460.0,1460.0,0.0,2272,636.0,0.0,0.0,0.0,0.0,0.0,812.0,0.0,176.0,0.0,1,7,0,0.0,0.0,559,10.0,53.0,0.0,25.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,481.0,0.0,0.0,0.0,0.0,0.0,481,474.0,0.0,0.0,0.0,0.0,0.0,481.0,0.0,7.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,FDIC,2025-09-30,3803033.0,4,MA,0,0,01570
NM,1.0,902,BYRON,2022-08-31,1932-07-01,9,9,7,PRINCETON,902_20250930,DIF,1934-01-01,0,0.0,0.0,1920,16.0,137.0,0.0,43.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BYRON BANK,BYRON BANCSHARES INC,0.0,1740.0,120.0,0.0,0.0,0.0,0.0,1740,83.0,0.0,908.0,637.0,271.0,0.0,712.0,0.0,629.0,0.0,3,4,0,0.0,0.0,1469,30.0,640.0,0.0,71.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,758.0,0.0,0.0,0.0,0.0,0.0,758,61.0,0.0,697.0,0.0,697.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,FDIC,2025-09-30,1203107.0,4,IL,1,0,61010
SB,1.0,90300,WESTFIELD,2022-08-31,1853-04-15,2,2,1,WINDSOR,90300_20250930,DIF,1989-08-09,0,0.0,0.0,5601,0.0,538.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.0,0.0,391.0,0.0,0.0,WESTFIELD BANK,WESTERN NEW ENGLAND BCORP INC,0.0,5063.0,0.0,0.0,0.0,0.0,0.0,5063,343.0,0.0,406.0,121.0,285.0,0.0,4657.0,83.0,4231.0,0.0,1,27,0,0.0,0.0,2208,20.0,0.0,0.0,22.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2186.0,0.0,0.0,0.0,0.0,0.0,2186,113.0,0.0,0.0,0.0,0.0,0.0,2186.0,0.0,2073.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,OCC,2025-09-30,3866382.0,4,MA,0,0,01085
SM,1.0,90303,SOUTH WEYMOUTH,2024-11-17,1833-02-01,2,2,1,SOUTH BOSTON,90303_20250930,DIF,1985-11-19,0,0.0,0.0,5302,0.0,1070.0,0.0,40.0,7.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SOUTH SHORE BANK,CHARLESBRIDGE MHC,0.0,4192.0,0.0,0.0,0.0,0.0,0.0,4192,67.0,0.0,1911.0,1764.0,147.0,0.0,2281.0,53.0,2161.0,0.0,1,13,0,0.0,0.0,4564,0.0,229.0,0.0,86.0,13.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4249.0,0.0,0.0,329.0,329.0,0.0,4249,284.0,0.0,2685.0,2685.0,0.0,0.0,1235.0,0.0,951.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,FED,2025-09-30,5164989.0,4,MA,0,0,02190
SI,1.0,90308,WINCHESTER,2025-04-30,1871-07-01,2,2,1,NORTH BOSTON,90308_20250930,DIF,1986-03-14,0,0.0,0.0,1939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WINCHESTER SAVINGS BANK,WINCHESTER BCORP MHC,0.0,1939.0,0.0,0.0,0.0,0.0,0.0,1939,0.0,0.0,1166.0,1166.0,0.0,0.0,773.0,0.0,773.0,0.0,1,5,0,0.0,0.0,267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,267.0,0.0,0.0,0.0,0.0,0.0,267,0.0,0.0,0.0,0.0,0.0,0.0,267.0,0.0,267.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,FDIC,2025-09-30,6006899.0,4,MA,0,0,01890
NM,1.0,9030,LOST CREEK,2024-01-02,1911-02-01,5,5,5,SCOTT DEPOT,9030_20250930,DIF,1934-01-01,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,THE HARRISON COUNTY BANK,HARRISON BANKSHARES INC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,0,0.0,0.0,832,70.0,170.0,0.0,75.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,587.0,0.0,0.0,0.0,0.0,0.0,587,112.0,0.0,0.0,0.0,0.0,0.0,587.0,0.0,475.0,0.0,0.0,0.0,422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,422.0,0.0,0.0,0.0,0.0,0.0,422,85.0,0.0,0.0,0.0,0.0,0.0,422.0,0.0,337.0,0.0,0,FDIC,2025-09-30,1249178.0,8,WV,0,1,26385
SI,1.0,90311,WORCESTER,2025-07-01,1895-03-09,2,2,1,SOUTH BOSTON,90311_20250930,DIF,1985-11-20,0,0.0,0.0,2140,0.0,148.0,0.0,26.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BAY STATE SAVINGS BANK,1895 MHC,0.0,1966.0,0.0,0.0,0.0,0.0,0.0,1966,740.0,0.0,0.0,0.0,0.0,0.0,1966.0,57.0,1169.0,0.0,1,8,0,0.0,0.0,731,27.0,0.0,0.0,30.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,701.0,0.0,0.0,0.0,0.0,0.0,701,453.0,0.0,0.0,0.0,0.0,0.0,701.0,248.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,FDIC,2025-09-30,3535437.0,4,MA,0,0,01608
NM,1.0,9035,LAND O' LAKES,2021-08-29,1921-09-01,9,9,9,APPLETON,9035_20250930,DIF,1934-01-01,0,0.0,0.0,4887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3750.0,0.0,4887.0,0.0,0.0,HEADWATERS STATE BANK,LAKE SHORE III CORP,0.0,4887.0,0.0,0.0,0.0,0.0,0.0,4887,0.0,0.0,4887.0,0.0,4887.0,0.0,0.0,0.0,0.0,0.0,3,2,0,0.0,0.0,340,11.0,0.0,0.0,17.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323.0,0.0,0.0,0.0,0.0,0.0,323,0.0,0.0,25.0,0.0,25.0,0.0,298.0,0.0,298.0,0.0,0.0,0.0,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,18.0,18.0,0.0,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,FDIC,2025-09-30,4465559.0,4,WI,0,0,54540
NM,1.0,9036,IRON RIVER,2021-08-29,1911-06-06,9,9,9,EAU CLAIRE,9036_20250930,DIF,1934-01-01,0,0.0,0.0,437,0.0,369.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SECURITY STATE BANK,SECURITY BANK SHARES INC,0.0,68.0,0.0,0.0,0.0,0.0,0.0,68,0.0,0.0,9.0,0.0,9.0,0.0,59.0,0.0,59.0,0.0,3,3,0,0.0,0.0,341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,341.0,0.0,0.0,3.0,3.0,0.0,341,0.0,0.0,0.0,0.0,0.0,0.0,338.0,0.0,338.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,FDIC,2025-09-30,1128497.0,4,WI,0,0,54847
NM,1.0,9037,PLATTEVILLE,2022-08-31,1915-02-15,9,9,7,MADISON,9037_20250930,DIF,1934-01-01,0,0.0,0.0,1645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MOUND CITY BANK,MOUND CTY FINL SERVICES INC,0.0,1645.0,0.0,0.0,0.0,0.0,0.0,1645,0.0,0.0,1583.0,1583.0,0.0,0.0,62.0,0.0,62.0,0.0,3,6,0,0.0,0.0,645,24.0,0.0,0.0,33.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,612.0,0.0,0.0,0.0,0.0,0.0,612,0.0,0.0,0.0,0.0,0.0,0.0,612.0,0.0,612.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,FDIC,2025-09-30,2510428.0,2,WI,0,1,53818
SM,1.0,90384,LANDISBURG,2022-08-31,1903-10-19,2,2,3,HARRISBURG,90384_20250930,DIF,1992-04-17,0,0.0,27.0,2388,0.0,33.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,THE BANK OF LANDISBURG,Unknown,27.0,2317.0,0.0,0.0,0.0,0.0,0.0,2317,368.0,0.0,0.0,0.0,0.0,0.0,2317.0,107.0,1842.0,0.0,1,4,0,0.0,0.0,4879,7.0,73.0,0.0,129.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4677.0,1164.0,0.0,0.0,0.0,0.0,4677,563.0,0.0,459.0,0.0,459.0,0.0,3054.0,188.0,2303.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,FED,2025-09-30,0.0,5,PA,0,0,17040
NM,1.0,903,CHICAGO,2022-08-31,1922-06-30,9,9,7,CHICAGO,903_20250930,DIF,1934-01-01,0,0.0,0.0,7765,0.0,3288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AMALGAMATED BANK OF CHICAGO,AMALGAMATED INVESTMENTS CO,0.0,4477.0,0.0,0.0,0.0,0.0,0.0,4477,142.0,0.0,2425.0,0.0,2425.0,0.0,2052.0,0.0,1910.0,0.0,3,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,FDIC,2025-09-30,1020676.0,4,IL,0,1,60602
