ASSET,BKCLASS,CB,CERT,CITY,DEP,EFFDATE,ESTYMD,FDICDBS,FDICSUPV,FED,FLDOFF,ICHBAL,ID,IFREPO,ILNDOM,ILNFOR,ILS,INSAGNT1,INSDATE,INTINC,IOTHII,ISC,ITRADE,MUTUAL,NAMEFULL,NAMEHCR,OCCDIST,OFFDOM,OFFOA,PARCERT,REGAGNT,REPDTE,RSSDHCR,SPECGRP,STALP,SUBCHAPS,TRUST,ZIP
3309235,NM,1.0,34533,BATESVILLE,2695425,2022-08-31,1997-08-04,13,13,8,LITTLE ROCK,1871.0,34533_20250930,0.0,139956.0,0.0,0.0,DIF,1997-08-04,149953.0,648.0,7478.0,0.0,0,FIRST COMMUNITY BANK,FIRST COMMUNITY BANCSHARES INC,5,35,0,0,FDIC,2025-09-30,2641694.0,4,AR,0,1,72501
380870,N,0.0,34535,TAMPA,286123,2022-08-31,1998-05-18,5,5,6,TAMPA,845.0,34535_20250930,0.0,23753.0,0.0,0.0,DIF,1998-05-18,24781.0,32.0,151.0,0.0,0,"TCM BANK, NATIONAL ASSOCIATION",Unknown,5,1,0,0,OCC,2025-09-30,0.0,3,FL,0,0,33607
210832,N,1.0,34548,EL CAJON,173087,2023-11-18,1997-09-19,14,14,12,ORANGE,38.0,34548_20250930,524.0,6771.0,0.0,0.0,DIF,1997-09-19,8051.0,81.0,637.0,0.0,0,NEIGHBORHOOD NATIONAL BANK,NEIGHBORHOOD BCORP,4,1,0,0,OCC,2025-09-30,2333131.0,4,CA,0,0,92019
3581655,SM,0.0,34562,LITTLE ROCK,3234406,2022-08-31,1997-09-08,13,13,8,LITTLE ROCK,2281.0,34562_20250930,51.0,125805.0,0.0,0.0,DIF,1997-09-08,139892.0,293.0,11462.0,0.0,0,ENCORE BANK,ENCORE BANCSHARES INC,5,19,0,0,FED,2025-09-30,2777016.0,4,AR,0,0,72223
388141,NM,1.0,34566,CAPE GIRARDEAU,320963,2022-08-31,1997-10-23,11,11,8,ST. LOUIS,360.0,34566_20250930,52.0,15487.0,0.0,0.0,DIF,1997-10-23,17195.0,424.0,872.0,0.0,0,ALLIANCE BANK,ALLIANCE BANCSHARES INC,4,5,0,0,FDIC,2025-09-30,3253629.0,2,MO,0,0,63701
324246,SI,1.0,34585,LYNNWOOD,242348,2025-08-15,1998-01-02,14,14,12,SEATTLE,1896.0,34585_20250930,0.0,10827.0,0.0,0.0,DIF,1998-01-02,13584.0,140.0,721.0,0.0,0,PACIFIC CREST BANK,PACIFIC CREST BCORP INC,4,1,0,0,FDIC,2025-09-30,2713685.0,4,WA,1,0,98037
36991202,SM,0.0,34589,RICHMOND CITY,30707671,2025-04-01,1997-11-04,5,5,5,RICHMOND,19982.0,34589_20250930,280.0,1147818.0,0.0,24064.0,DIF,1997-11-04,1319589.0,5034.0,122411.0,0.0,0,ATLANTIC UNION BANK,ATLANTIC UNION BANKSHARES CORP,1,190,0,0,FED,2025-09-30,1971693.0,4,VA,0,0,23219
6234507,NM,0.0,34598,GRAND RAPIDS,4836679,2022-10-09,1997-12-15,9,9,7,DETROIT,9367.0,34598_20250930,7.0,220151.0,0.0,842.0,DIF,1997-12-15,247939.0,1345.0,16227.0,0.0,0,MERCANTILE BANK,MERCANTILE BANK CORP,3,43,0,0,FDIC,2025-09-30,2608763.0,4,MI,0,0,49504
810984,NM,0.0,34599,SALT LAKE CITY,673030,2022-08-31,1998-01-16,14,14,12,SALT LAKE CITY,4345.0,34599_20250930,0.0,31172.0,0.0,7664.0,DIF,1998-01-16,48044.0,23.0,4840.0,0.0,0,"THE PITNEY BOWES BANK, INC.",Unknown,4,1,0,0,FDIC,2025-09-30,0.0,4,UT,0,0,84111
3185147,NM,1.0,34603,FAIRMONT,2781428,2024-08-14,1999-01-04,5,5,5,SCOTT DEPOT,12722.0,34603_20250930,0.0,106410.0,0.0,0.0,DIF,1999-01-04,129975.0,360.0,10483.0,0.0,0,"MVB BANK, INC",MVB FINANCIAL CORP,1,7,0,0,FDIC,2025-09-30,3211601.0,4,WV,0,1,26554
377441,NM,1.0,34606,COLLINSVILLE,313641,2022-08-31,1998-04-01,13,13,10,OKLAHOMA CITY,60.0,34606_20250930,1835.0,16857.0,0.0,96.0,DIF,1998-04-01,19475.0,0.0,627.0,0.0,0,AMERICAN BANK OF OKLAHOMA,AMERIBANK HOLDING CO,5,6,0,0,FDIC,2025-09-30,3043008.0,4,OK,0,0,74021
5615507,NM,0.0,34607,FISHERS,4930753,2022-08-31,1998-12-28,9,9,7,INDIANAPOLIS,14093.0,34607_20250930,0.0,198305.0,0.0,0.0,DIF,1998-12-28,242103.0,1546.0,28159.0,0.0,0,FIRST INTERNET BANK OF INDIANA,FIRST INTERNET BCORP,3,2,0,0,FDIC,2025-09-30,3393178.0,4,IN,0,0,46038
301725,NM,1.0,34610,WEST PLAINS,257412,2022-08-31,1997-11-13,11,11,8,SPRINGFIELD MO,727.0,34610_20250930,0.0,9982.0,0.0,6.0,DIF,1997-11-13,11575.0,59.0,801.0,0.0,0,COMMUNITY FIRST BANKING COMPANY,COMMUNITY BANCSHARES W PLAINS,4,4,0,0,FDIC,2025-09-30,2615239.0,8,MO,1,0,65775
3518311,N,0.0,34618,HOLLAND,2944652,2024-12-01,1997-11-25,9,9,7,DETROIT,26907.0,34618_20250930,4368.0,92764.0,0.0,33.0,DIF,1997-11-25,131654.0,1016.0,6566.0,0.0,0,"MACATAWA BANK, NATIONAL ASSOCIATION",WINTRUST FINANCIAL CORP,3,29,0,0,OCC,2025-09-30,2260406.0,4,MI,0,1,49424
30525,NM,0.0,34619,JOHNSTON,500,2024-06-30,2000-01-01,11,11,7,DES MOINES,51.0,34619_20250930,0.0,0.0,0.0,0.0,DIF,2000-01-01,1099.0,152.0,896.0,0.0,0,ITS BANK,Unknown,4,1,0,0,FDIC,2025-09-30,0.0,7,IA,0,0,50131
570381,NM,1.0,34643,MIAMI,480848,2022-08-31,1999-03-15,5,5,6,SOUTH FLORIDA,2263.0,34643_20250930,2429.0,15524.0,0.0,0.0,DIF,1999-03-15,23068.0,284.0,2568.0,0.0,0,SUNSTATE BANK,SUNSTATE BANCSHARES INC,5,3,0,0,FDIC,2025-09-30,5515415.0,4,FL,0,0,33176
108771,NM,1.0,34644,INVER GROVE HEIG,98204,2022-08-31,1998-05-20,11,11,9,MINNEAPOLIS,177.0,34644_20250930,0.0,4512.0,0.0,0.0,DIF,1998-05-20,4851.0,78.0,84.0,0.0,0,KEY COMMUNITY BANK,INVER GROVE BANCSHARES INC,3,1,0,0,FDIC,2025-09-30,2610766.0,4,MN,1,0,55076
2892564,N,0.0,34656,HOUSTON,2463642,2022-08-31,1998-05-18,13,13,11,HOUSTON,8696.0,34656_20250930,34.0,132001.0,0.0,0.0,DIF,1998-05-18,143419.0,143.0,2545.0,0.0,0,AMERICAN FIRST NATIONAL BANK,AFNB HOLDINGS INC,5,20,0,0,OCC,2025-09-30,3472176.0,4,TX,0,0,77036
271736,N,1.0,34662,CALHOUN,252862,2022-08-31,1999-02-10,5,5,6,ATLANTA,612.0,34662_20250930,0.0,9466.0,0.0,0.0,DIF,1999-02-10,11231.0,31.0,1122.0,0.0,0,NORTH GEORGIA NATIONAL BANK,NORTH GA CMTY FINL PARTNERS,5,4,0,0,OCC,2025-09-30,2908650.0,4,GA,0,0,30701
171715,NM,1.0,34666,LIBERAL,151515,2022-08-31,1998-04-06,11,11,10,WICHITA,73.0,34666_20250930,33.0,5030.0,0.0,0.0,DIF,1998-04-06,6291.0,142.0,1013.0,0.0,0,THE COMMUNITY BANK,LIGHT BANCSHARES CORP,4,2,0,0,FDIC,2025-09-30,2621913.0,4,KS,0,0,67901
2018555,N,0.0,34681,CRYSTAL LAKE,1681955,2022-08-31,1997-12-19,9,9,7,CHICAGO,1133.0,34681_20250930,4.0,70091.0,0.0,610.0,DIF,1997-12-19,81709.0,518.0,9353.0,0.0,0,"CRYSTAL LAKE BANK AND TRUST COMPANY, NATIONAL ASSOCIATION",WINTRUST FINANCIAL CORP,3,6,0,0,OCC,2025-09-30,2260406.0,4,IL,0,0,60014
810393,NM,1.0,34685,MEDFORD,684963,2024-07-05,1998-03-02,14,14,12,PORTLAND,1583.0,34685_20250930,0.0,28387.0,0.0,0.0,DIF,1998-03-02,31408.0,0.0,1438.0,0.0,0,PEOPLE'S BANK OF COMMERCE,PBCO FINANCIAL CORP,4,11,0,0,FDIC,2025-09-30,5687273.0,4,OR,0,0,97504
214052,NM,1.0,34686,JOHNSTON,186110,2024-06-30,1998-06-15,11,11,7,DES MOINES,112.0,34686_20250930,40.0,6782.0,0.0,0.0,DIF,1998-06-15,7660.0,22.0,704.0,0.0,0,CHARTER BANK,JOHNSTON GROWTH CORP,4,4,0,0,FDIC,2025-09-30,2646037.0,4,IA,1,0,50131
8438668,NM,0.0,34697,SANDY,6300335,2022-08-31,1998-06-01,14,14,12,SALT LAKE CITY,3971.0,34697_20250930,13.0,613580.0,7189.0,0.0,DIF,1998-06-01,778766.0,6711.0,147302.0,0.0,0,WEX BANK,Unknown,4,1,0,0,FDIC,2025-09-30,0.0,4,UT,0,0,84070
8233294,SM,1.0,34699,NEW YORK,7137454,2022-08-31,1999-06-21,2,2,2,NEW YORK CITY,5998.0,34699_20250930,0.0,353160.0,0.0,0.0,DIF,1999-06-21,377813.0,1436.0,17219.0,0.0,0,METROPOLITAN COMMERCIAL BANK,METROPOLITAN BANK HOLDING CORP,1,8,0,0,FED,2025-09-30,2820211.0,4,NY,0,0,10016
177153,SB,0.0,34710,COLUMBUS,500,2022-08-31,1998-09-01,9,9,4,COLUMBUS,0.0,34710_20250930,0.0,0.0,0.0,0.0,DIF,1998-09-01,3103.0,0.0,3103.0,0.0,0,"NATIONWIDE TRUST COMPANY, FSB",Unknown,3,1,0,0,OCC,2025-09-30,0.0,5,OH,0,1,43215
117750,SI,1.0,34711,ROCHESTER,91667,2022-08-31,1894-06-30,2,2,4,WEXFORD,778.0,34711_20250930,0.0,1955.0,0.0,0.0,DIF,1997-12-09,3298.0,1.0,564.0,0.0,1,FARMERS BUILDING AND SAVINGS BANK,Unknown,1,1,0,0,FDIC,2025-09-30,0.0,8,PA,0,0,15074
4563808,N,0.0,34717,HARTLAND,3800009,2022-08-31,1998-07-23,9,9,7,MILWAUKEE,2788.0,34717_20250930,227.0,138711.0,0.0,4307.0,DIF,1998-07-23,166945.0,1210.0,19702.0,0.0,0,"TOWN BANK, NATIONAL ASSOCIATION",WINTRUST FINANCIAL CORP,3,25,0,0,OCC,2025-09-30,2260406.0,4,WI,0,0,53029
596768,NM,1.0,34719,COLBY,460935,2023-01-10,1998-03-13,11,11,10,HAYS,25.0,34719_20250930,457.0,22076.0,0.0,177.0,DIF,1998-03-13,26324.0,280.0,3309.0,0.0,0,FARMERS & MERCHANTS BANK OF COLBY,SECURITY BANCSHARES INC,4,5,0,0,FDIC,2025-09-30,1248836.0,2,KS,0,0,67701
1728890,NM,1.0,34728,MEMPHIS,1448584,2021-11-16,1998-04-20,13,13,8,NASHVILLE,1099.0,34728_20250930,0.0,76451.0,0.0,0.0,DIF,1998-04-20,77905.0,164.0,191.0,0.0,0,INDEPENDENT BANK,INDEPENDENT HOLDINGS INC,5,12,0,0,FDIC,2025-09-30,3121193.0,9,TN,0,0,38157
10763529,SM,1.0,34742,BETHESDA,9473062,2022-08-31,1998-07-20,2,2,5,BALTIMORE,46468.0,34742_20250930,73.0,375064.0,0.0,0.0,DIF,1998-07-20,453828.0,2135.0,30088.0,0.0,0,EAGLEBANK,EAGLE BCORP INC,1,14,0,0,FED,2025-09-30,2652104.0,4,MD,0,0,20814
131505,SB,0.0,34748,BATESVILLE,111583,2022-08-31,1998-07-29,9,9,7,INDIANAPOLIS,0.0,34748_20250930,0.0,0.0,0.0,0.0,DIF,1998-07-29,3115.0,83.0,3032.0,0.0,0,CLEARPOINT FEDERAL BANK & TRUST,Unknown,3,1,0,0,OCC,2025-09-30,0.0,7,IN,0,1,47006
139883,NM,1.0,34752,HILLSBORO,107024,2022-08-31,1998-05-29,9,9,8,SPRINGFIELD IL,264.0,34752_20250930,0.0,3345.0,0.0,0.0,DIF,1998-05-29,4134.0,0.0,525.0,0.0,0,FIRST COMMUNITY BANK OF HILLSBORO,FIRST CMTY BANC HOLDING CO,3,2,0,0,FDIC,2025-09-30,2917278.0,2,IL,1,0,62049
1604780,N,1.0,34755,CHARLOTTESVILLE,1386048,2022-08-31,1998-07-29,5,5,5,RICHMOND,672.0,34755_20250930,0.0,51864.0,0.0,0.0,DIF,1998-07-29,57613.0,336.0,4741.0,0.0,0,VIRGINIA NATIONAL BANK,VIRGINIA NATL BANKSHARES CORP,1,16,0,0,OCC,2025-09-30,4517261.0,4,VA,0,1,22902
628692,SM,1.0,34759,PHILADELPHIA,451035,2022-08-31,1999-06-09,2,2,3,PHILADELPHIA,1932.0,34759_20250930,523.0,21391.0,0.0,0.0,DIF,1999-06-09,26503.0,301.0,2356.0,0.0,0,ASIAN BANK,ASIAN FINANCIAL CORP,1,3,0,0,FED,2025-09-30,2785459.0,4,PA,0,0,19107
524228,SM,1.0,34760,RAVENNA,457374,2022-08-31,1998-07-01,9,9,4,COLUMBUS,204.0,34760_20250930,1.0,16322.0,0.0,0.0,DIF,1998-07-01,18854.0,66.0,2261.0,0.0,0,PORTAGE COMMUNITY BANK,PORTAGE BANCSHARES INC,3,4,0,0,FED,2025-09-30,2668589.0,4,OH,0,0,44266
44814438,N,0.0,34775,JACKSONVILLE,35744405,2025-04-01,1998-10-01,5,5,6,TAMPA,38249.0,34775_20250930,0.0,1209785.0,0.0,119722.0,DIF,1998-10-01,1768394.0,13029.0,387609.0,0.0,0,"EVERBANK, NATIONAL ASSOCIATION",EVERBANK FINANCIAL CORP,5,42,0,0,OCC,2025-09-30,3838857.0,9,FL,0,0,32202
389495,NM,1.0,34778,KANKAKEE,300476,2022-08-31,1998-07-30,9,9,7,CHAMPAIGN,886.0,34778_20250930,208.0,6100.0,0.0,0.0,DIF,1998-07-30,11185.0,14.0,3977.0,0.0,0,FIRST TRUST BANK OF ILLINOIS,FIRST TRUST FINANCIAL CORP,3,6,0,0,FDIC,2025-09-30,3249109.0,7,IL,0,0,60901
1628722,NM,1.0,34781,OGDEN,1426022,2022-08-31,1998-10-01,14,14,12,SALT LAKE CITY,4902.0,34781_20250930,206.0,113790.0,0.0,49.0,DIF,1998-10-01,122950.0,0.0,4003.0,0.0,0,"TRANSPORTATION ALLIANCE BANK, INC. D/B/A TAB BANK",TAB BANK HOLDINGS INC,4,1,0,0,FDIC,2025-09-30,4748766.0,4,UT,0,0,84403
524991,NM,1.0,34784,DELHI,421416,2022-08-31,1999-02-22,13,13,11,SHREVEPORT,1672.0,34784_20250930,29.0,22720.0,0.0,0.0,DIF,1999-02-22,25075.0,7.0,647.0,0.0,0,COMMERCIAL CAPITAL BANK,CAPITAL BCORP INC,5,7,0,0,FDIC,2025-09-30,2757111.0,2,LA,1,0,71232
502772,NM,1.0,34786,ALLISON PARK,400453,2017-07-12,1998-10-23,2,2,4,WEXFORD,3370.0,34786_20250930,0.0,18387.0,0.0,0.0,DIF,1998-10-23,21941.0,184.0,0.0,0.0,0,ENTERPRISE BANK,ENTERPRISE EMPLOYEE STK OWNERSHIP PLAN,1,1,0,0,FDIC,2025-09-30,3386246.0,4,PA,0,0,15101
4456342,NM,0.0,34788,LOS ANGELES,3997183,2022-08-31,1998-09-28,14,14,12,LOS ANGELES,5464.0,34788_20250930,0.0,118471.0,0.0,0.0,DIF,1998-09-28,144375.0,996.0,19444.0,0.0,0,AMERICAN BUSINESS BANK,Unknown,4,10,0,0,FDIC,2025-09-30,0.0,4,CA,0,0,90071
15167,SB,0.0,34799,APPLETON,2000,2022-08-31,1998-11-02,9,9,7,APPLETON,3.0,34799_20250930,0.0,0.0,0.0,0.0,DIF,1998-11-02,340.0,0.0,337.0,0.0,0,THRIVENT TRUST COMPANY,Unknown,3,2,0,0,OCC,2025-09-30,0.0,7,WI,0,1,54919
935730,NM,1.0,34803,COVINGTON,799162,2023-05-15,1998-07-20,13,13,6,BATON ROUGE,519.0,34803_20250930,0.0,37811.0,0.0,0.0,DIF,1998-07-20,39800.0,148.0,1322.0,0.0,0,RESOURCE BANK,RESOURCE BANKSHARES INC,5,11,0,0,FDIC,2025-09-30,3136405.0,4,LA,0,0,70433
1950191,SM,1.0,34805,BAKERSFIELD,1731261,2023-01-17,1998-10-07,14,14,12,LOS ANGELES,6757.0,34805_20250930,0.0,64320.0,0.0,0.0,DIF,1998-10-07,78788.0,494.0,7217.0,0.0,0,MISSION BANK,MISSION BCORP,4,8,0,0,FED,2025-09-30,3108082.0,4,CA,0,0,93301
976682,SM,1.0,34811,NORTH PLATTE,749118,2024-06-30,1998-05-14,11,11,10,GRAND ISLAND,580.0,34811_20250930,0.0,28911.0,0.0,0.0,DIF,1998-05-14,32202.0,428.0,2283.0,0.0,0,NEBRASKALAND BANK,NEBRASKALAND FINL SERVICES INC,4,6,0,0,FED,2025-09-30,2947350.0,4,NE,0,0,69101
1405401,SM,1.0,34836,ROSEVILLE,1130831,2022-08-31,1998-07-21,11,11,9,MINNEAPOLIS,2302.0,34836_20250930,896.0,34008.0,0.0,324.0,DIF,1998-07-21,44989.0,718.0,6741.0,0.0,0,NORTH AMERICAN BANKING COMPANY,N A CORP,3,6,0,0,FED,2025-09-30,2631798.0,4,MN,1,0,55113
477451,SM,1.0,34847,MOUNT JULIET,417651,2022-08-31,1999-03-22,13,13,6,KNOXVILLE,1163.0,34847_20250930,2.0,18758.0,0.0,0.0,DIF,1999-03-22,21642.0,124.0,1595.0,0.0,0,SOUTHERN BANK OF TENNESSEE,Unknown,5,5,0,0,FED,2025-09-30,0.0,4,TN,1,0,37122
344830,SM,1.0,34849,DUBUQUE,289070,2024-06-30,1998-10-13,11,11,7,CEDAR RAPIDS,0.0,34849_20250930,4.0,9976.0,0.0,0.0,DIF,1998-10-13,11508.0,417.0,1111.0,0.0,0,PREMIER BANK,PREMIER FINANCIAL CORP,4,3,0,0,FED,2025-09-30,2687124.0,4,IA,1,0,52002
106656,NM,1.0,34857,OELWEIN,86125,2024-06-30,1998-10-01,11,11,7,CEDAR RAPIDS,85.0,34857_20250930,128.0,3152.0,0.0,0.0,DIF,1998-10-01,3928.0,17.0,546.0,0.0,0,COMMUNITY BANK OF OELWEIN,FIRST BELMOND BCORP,4,1,0,0,FDIC,2025-09-30,1204887.0,4,IA,0,1,50662
180046,NM,1.0,34860,CHARLOTTE,163358,2022-08-31,1998-12-15,5,5,5,CHARLOTTE,330.0,34860_20250930,455.0,6602.0,0.0,0.0,DIF,1998-12-15,8067.0,45.0,635.0,0.0,0,NEW REPUBLIC BANK,NEW REPUBLIC PARTNERS INC,1,2,0,0,FDIC,2025-09-30,5534322.0,4,NC,0,0,28202
522723,N,1.0,34876,NORWALK,443840,2022-08-31,1998-12-28,2,2,2,WINDSOR,6657.0,34876_20250930,0.0,14760.0,0.0,0.0,DIF,1998-12-28,21891.0,113.0,361.0,0.0,0,"CONNECTICUT COMMUNITY BANK, NATIONAL ASSOCIATION",ASSOCIATED COMMUNITY BCORP INC,1,10,0,0,OCC,2025-09-30,2863946.0,4,CT,0,0,06850
2727442,SM,0.0,34885,DALLAS,2421541,2025-07-07,1959-01-01,13,13,11,DALLAS,13082.0,34885_20250930,7.0,107899.0,0.0,0.0,DIF,1998-06-01,124672.0,450.0,3234.0,0.0,0,SUSSER BANK,SBH MANAGER LLC,5,11,0,0,FED,2025-09-30,5189450.0,4,TX,0,0,75219
2171731,NM,1.0,34888,SEWELL,1755920,2022-08-31,1999-01-28,2,2,3,JAMESBURG,5499.0,34888_20250930,0.0,99142.0,0.0,0.0,DIF,1999-01-28,105379.0,481.0,257.0,0.0,0,PARKE BANK,PARKE BCORP INC,1,8,0,0,FDIC,2025-09-30,3347292.0,4,NJ,0,0,08080
911136,SM,1.0,34890,HONAKER,800502,2022-08-31,1998-10-28,5,5,5,RICHMOND,1999.0,34890_20250930,9.0,31613.0,0.0,0.0,DIF,1998-10-28,35862.0,126.0,2115.0,0.0,0,"NEW PEOPLES BANK, INC.",NEW PEOPLES BANKSHARES INC,1,19,0,0,FED,2025-09-30,3049617.0,4,VA,0,0,24260
72997,NM,1.0,34900,CASEY,67191,2022-08-31,1999-07-19,9,9,7,CHAMPAIGN,94.0,34900_20250930,63.0,2060.0,0.0,0.0,DIF,1999-07-19,2605.0,41.0,347.0,0.0,0,PREFERRED BANK,PREFERRED BCORP INC,3,2,0,0,FDIC,2025-09-30,2939319.0,4,IL,0,0,62420
2418089,NM,0.0,34908,ORLANDO,2118492,2022-08-31,1999-09-10,5,5,6,TAMPA,2157.0,34908_20250930,0.0,86865.0,0.0,1476.0,DIF,1999-09-10,108886.0,110.0,18278.0,0.0,0,COGENT BANK,COGENT BCORP INC,5,10,0,0,FDIC,2025-09-30,3458040.0,4,FL,0,0,32801
332160,N,1.0,34918,HEREFORD,291179,2022-08-31,1999-12-06,13,13,11,LUBBOCK,158.0,34918_20250930,0.0,15012.0,0.0,0.0,DIF,1999-12-06,15680.0,48.0,462.0,0.0,0,FIRST NATIONAL BANK OF HEREFORD,LA PLATA BANCSHARES INC,5,4,0,0,OCC,2025-09-30,2759601.0,2,TX,1,0,79045
921724,NM,1.0,34936,CLARKSVILLE,819019,2022-08-31,1998-11-12,13,13,6,NASHVILLE,383.0,34936_20250930,172.0,31327.0,0.0,0.0,DIF,1998-11-12,36819.0,100.0,4837.0,0.0,0,LEGENDS BANK,LEGENDS FINANCIAL HOLDINGS INC,5,10,0,0,FDIC,2025-09-30,3100349.0,4,TN,0,0,37040
159918,SM,1.0,34938,CORINTH,137090,2022-08-31,1999-01-19,13,13,8,JACKSON MS,70.0,34938_20250930,52.0,6076.0,0.0,0.0,DIF,1999-01-19,7187.0,28.0,961.0,0.0,0,COMMERCE BANK,COMMERCE HOLDING CORP,5,1,0,0,FED,2025-09-30,3135435.0,4,MS,1,0,38834
6839435,NM,0.0,34953,GRAND RAPIDS,4777817,2022-10-09,1999-05-21,9,9,7,DETROIT,16519.0,34953_20250930,0.0,252375.0,0.0,0.0,DIF,1999-05-21,274080.0,4814.0,372.0,0.0,0,NORTHPOINTE BANK,NORTHPOINTE BANCSHARES INC,3,1,0,0,FDIC,2025-09-30,2737814.0,9,MI,0,0,49546
511248,N,1.0,34955,DAVENPORT,409362,2024-06-30,1999-01-05,11,11,7,CEDAR RAPIDS,767.0,34955_20250930,0.0,13411.0,0.0,0.0,DIF,1999-01-05,15910.0,146.0,1586.0,0.0,0,"AMERICAN BANK AND TRUST COMPANY, NATIONAL ASSOCIATION",AMBANK HOLDINGS INC,4,9,0,0,OCC,2025-09-30,1138610.0,4,IA,0,1,52807
1124958,SM,1.0,34966,CHARLESTON,923983,2024-08-26,1999-09-27,5,5,5,COLUMBIA SC,1793.0,34966_20250930,9.0,43790.0,0.0,0.0,DIF,1999-09-27,48055.0,318.0,2145.0,0.0,0,FIRST CAPITAL BANK,FIRST CAPITAL BANCSHARES INC,1,5,0,0,FED,2025-09-30,3836385.0,4,SC,0,0,29401
14939674,SM,0.0,34967,NEW YORK,12161598,2022-08-31,1999-01-02,2,2,2,NEW YORK CITY,51839.0,34967_20250930,0.0,490052.0,0.0,11116.0,DIF,1999-01-02,583388.0,3747.0,26634.0,0.0,0,POPULAR BANK,POPULAR INC,1,39,0,0,FED,2025-09-30,1129382.0,4,NY,0,1,10004
59601000,SM,0.0,34968,SAN JUAN,54939000,2025-05-01,1999-01-02,2,2,2,SAN JUAN,158000.0,34968_20250930,0.0,1430000.0,9000.0,106000.0,DIF,1999-01-02,2242000.0,1000.0,538000.0,0.0,0,BANCO POPULAR DE PUERTO RICO,POPULAR INC,1,1,165,0,FED,2025-09-30,1129382.0,9,PR,0,0,00918
992771,SI,1.0,34969,GLEN COVE,860597,2022-08-31,1999-04-05,2,2,2,NEW YORK CITY,1163.0,34969_20250930,162.0,41861.0,0.0,0.0,DIF,1999-04-05,43935.0,122.0,627.0,0.0,0,FIRST CENTRAL SAVINGS BANK,Unknown,1,10,0,0,FDIC,2025-09-30,0.0,4,NY,0,0,11542
597262,NM,1.0,34973,INDIANOLA,540117,2024-06-30,1998-11-20,11,11,7,DES MOINES,687.0,34973_20250930,40.0,15904.0,0.0,16.0,DIF,1998-11-20,22254.0,560.0,5047.0,0.0,0,PEOPLES SAVINGS BANK,CENTRAL SOUTH BCORP INC,4,8,0,0,FDIC,2025-09-30,2732574.0,4,IA,0,0,50125
1237424,NM,1.0,34978,HOUMA,1047889,2023-08-18,1999-03-10,13,13,6,BATON ROUGE,2685.0,34978_20250930,16.0,43189.0,0.0,0.0,DIF,1999-03-10,53823.0,112.0,7821.0,0.0,0,SYNERGY BANK,SYNERGY BANCSHARES INC,5,10,0,0,FDIC,2025-09-30,2748490.0,4,LA,0,0,70360
3213295,NM,1.0,34980,ALEXANDRIA,2846798,2022-08-31,1999-01-14,13,13,6,SHREVEPORT,6803.0,34980_20250930,0.0,88415.0,0.0,0.0,DIF,1999-01-14,110719.0,73.0,15428.0,0.0,0,RED RIVER BANK,RED RIVER BANCSHARES INC,5,29,0,0,FDIC,2025-09-30,2743235.0,4,LA,0,0,71301
122388,NM,1.0,34995,MCCOOK,102247,2024-06-30,1999-01-04,11,11,10,GRAND ISLAND,112.0,34995_20250930,476.0,4871.0,0.0,0.0,DIF,1999-01-04,5786.0,16.0,311.0,0.0,0,FIRST CENTRAL BANK MCCOOK,CENTRAL BANCSHARES INC,4,2,0,0,FDIC,2025-09-30,1050495.0,2,NE,0,0,69001
1344425,N,1.0,34997,SAINT PETERSBURG,1172047,2022-08-31,1999-02-12,5,5,6,TAMPA,1586.0,34997_20250930,1.0,61919.0,0.0,0.0,DIF,1999-02-12,64844.0,244.0,1094.0,0.0,0,BAYFIRST NATIONAL BANK,BAYFIRST FINANCIAL CORP,5,12,0,0,OCC,2025-09-30,2881650.0,4,FL,0,0,33701
1243029,NM,1.0,34998,DORAVILLE,917826,2022-08-31,2000-01-31,5,5,6,ATLANTA,3180.0,34998_20250930,0.0,57096.0,0.0,0.0,DIF,2000-01-31,61117.0,200.0,641.0,0.0,0,FIRST IC BANK,FIRST IC CORP,5,10,0,0,FDIC,2025-09-30,3589980.0,4,GA,0,0,30340
1165958,NM,1.0,35014,LEAWOOD,939975,2022-08-31,1999-03-30,11,11,10,KANSAS CITY,3390.0,35014_20250930,0.0,38038.0,0.0,557.0,DIF,1999-03-30,45590.0,354.0,3251.0,0.0,0,NBKC BANK,AMERI-NATIONAL CORP,4,4,0,0,FDIC,2025-09-30,2772990.0,4,KS,1,0,66206
250721,NM,1.0,35019,BATON ROUGE,212944,2025-04-04,1999-08-02,13,13,6,SHREVEPORT,983.0,35019_20250930,0.0,7993.0,0.0,0.0,DIF,1999-08-02,9869.0,8.0,885.0,0.0,0,CURRENCY BANK,AXXESS PARTNERS INC,5,5,0,0,FDIC,2025-09-30,5585306.0,4,LA,0,0,70806
723013,NM,1.0,35020,NEW IBERIA,652684,2025-05-08,1999-05-10,13,13,6,BATON ROUGE,1482.0,35020_20250930,0.0,25205.0,0.0,0.0,DIF,1999-05-10,29443.0,51.0,2705.0,0.0,0,COMMUNITY FIRST BANK,COMMUNITY FIRST BANCSHARES INC,5,9,0,0,FDIC,2025-09-30,2775160.0,4,LA,1,0,70560
262942,NM,1.0,35029,ALBANY,230068,2022-08-31,1999-04-28,5,5,6,ALBANY GA,571.0,35029_20250930,1436.0,8425.0,0.0,0.0,DIF,1999-04-28,11252.0,10.0,810.0,0.0,0,AB&T,COMMUNITY CAPITAL BANCSHARES,5,3,0,0,FDIC,2025-09-30,2775142.0,4,GA,0,0,31707
