BKCLASS,CB,CERT,CITY,CRAG,CRAGSM,CRAUTO,CRCI,CRCINUS,CRCON,CRCONOTH,CRCRCD,CRDEP,CRDEPNUS,CRFORGV,CRLNLS,CRLS,CROTHER,CRRE,CRREAG,CRRECONS,CRREFOR,CRRELOC,CRREMULT,CRRENRES,CRRENUS,CRREOFFDOM,CRRERES,CRRERSF2,CRRERSFM,DRAG,DRAGSM,DRAUTO,DRCI,DRCINUS,DRCON,DRCONOTH,DRCRCD,DRDEP,DRDEPNUS,DRFORGV,DRLNLS,DRLS,DROTHER,DRRE,DRREAG,DRRECONS,DRREFOR,DRRELOC,DRREMULT,DRRENRES,DRRENUS,DRREOFFDOM,DRRERES,DRRERSF2,DRRERSFM,EFFDATE,ESTYMD,FDICDBS,FDICSUPV,FED,FLDOFF,ID,INSAGNT1,INSDATE,MUTUAL,NAMEFULL,NAMEHCR,NTAG,NTAGSM,NTAUTO,NTCI,NTCINUS,NTCON,NTCONOTH,NTCRCD,NTDEP,NTDEPNUS,NTFORGV,NTLNLS,NTLS,NTOTHER,NTRE,NTREAG,NTRECONS,NTREFOR,NTRELOC,NTREMULT,NTRENRES,NTRENUS,NTREOFFDOM,NTRERES,NTRERSF2,NTRERSFM,OCCDIST,OFFDOM,OFFOA,PARCERT,REGAGNT,REPDTE,RSSDHCR,SPECGRP,STALP,SUBCHAPS,TRUST,ZIP
NM,1.0,29966,CADIZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2022-08-31,1898-01-01,9,9,4,COLUMBUS,29966_20250930,DIF,1989-08-09,1,THE EQUITABLE SAVINGS AND LOAN COMPANY,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,3,1,0,0,FDIC,2025-09-30,0.0,5,OH,0,0,43907
SL,1.0,29975,URBANA,0.0,0.0,0.0,0.0,0.0,14.0,2.0,12.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,48.0,14.0,0.0,0.0,0.0,121.0,0.0,0.0,59.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,59,59.0,0.0,0.0,2022-08-31,1892-01-01,9,9,4,COLUMBUS,29975_20250930,DIF,1989-08-09,1,THE PEOPLES SAVINGS BANK,Unknown,0.0,0.0,0.0,0.0,0.0,48.0,46.0,2.0,0.0,0.0,0.0,107.0,0.0,0.0,59.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,59,59.0,0.0,0.0,3,2,0,0,FDIC,2025-09-30,0.0,5,OH,0,0,43078
SL,1.0,29980,BRIDGEVIEW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2025-04-07,1914-01-01,9,9,7,CHICAGO,29980_20250930,DIF,1989-08-09,0,MIDLAND FEDERAL SAVINGS AND LOAN ASSOCIATION,MIDLAND CAPITAL HOLDINGS CORP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,3,4,0,0,OCC,2025-09-30,2693992.0,7,IL,0,1,60455
SL,1.0,29988,LEAVENWORTH,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,32.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,32,0.0,0.0,0.0,2022-08-31,1888-01-01,11,11,10,KANSAS CITY,29988_20250930,DIF,1989-08-09,1,MUTUAL SAVINGS ASSOCIATION,Unknown,0.0,0.0,4.0,-1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,32.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,32,0.0,0.0,0.0,4,6,0,0,FDIC,2025-09-30,0.0,4,KS,0,0,66048
SI,1.0,29995,PHOENIXVILLE,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2022-08-31,1911-01-01,2,2,3,PHILADELPHIA,29995_20250930,DIF,1989-08-09,1,PHOENIXVILLE FEDERAL BANK AND TRUST,Unknown,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,7,0,0,FDIC,2025-09-30,0.0,4,PA,0,1,19460
SB,0.0,30012,CLEVELAND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3396.0,0.0,0.0,3396.0,0.0,0.0,0.0,1385.0,0.0,0.0,0.0,3396,3396.0,46.0,1965.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,797.0,0.0,0.0,797.0,0.0,0.0,0.0,748.0,0.0,0.0,0.0,797,797.0,17.0,32.0,2022-08-31,1938-08-04,9,9,4,COLUMBUS,30012_20250930,DIF,1989-08-09,0,THIRD FEDERAL SAVINGS AND LOAN ASSOCIATION OF CLEVELAND,THIRD FS&LA OF CLEVELAND MHC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2599.0,0.0,0.0,-2599.0,0.0,0.0,0.0,-637.0,0.0,0.0,0.0,-2599,-2599.0,-29.0,-1933.0,3,37,0,0,OCC,2025-09-30,3828036.0,5,OH,0,0,44105
SI,1.0,30031,HUNTINGDON,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2022-08-31,1923-01-01,2,2,3,WEXFORD,30031_20250930,DIF,1998-11-01,1,HUNTINGDON SAVINGS BANK,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,1,0,0,FDIC,2025-09-30,0.0,5,PA,0,0,16652
SI,1.0,30039,HOBOKEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,9.0,0.0,9.0,2022-08-31,1938-01-01,2,2,2,JAMESBURG,30039_20250930,DIF,1989-08-09,0,HAVEN SAVINGS BANK,HAVEN BCORP MHC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.0,0.0,0.0,-20.0,0.0,0.0,0.0,0.0,0.0,-29.0,0.0,-20,9.0,0.0,9.0,1,9,0,0,FDIC,2025-09-30,3948439.0,4,NJ,0,0,07030
SI,1.0,30043,BEARDSTOWN,0.0,0.0,6.0,0.0,0.0,9.0,3.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,0.0,0.0,0.0,25.0,0.0,0.0,30.0,5.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3.0,0.0,3.0,2022-08-31,1911-01-01,9,9,7,SPRINGFIELD IL,30043_20250930,DIF,1989-08-09,1,BEARDSTOWN SAVINGS S.B.,Unknown,0.0,0.0,19.0,0.0,0.0,21.0,2.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2.0,-1.0,3.0,3,2,0,0,FDIC,2025-09-30,0.0,5,IL,0,0,62618
SI,1.0,30052,RUTHERFORD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2022-06-30,1939-04-10,2,2,2,JAMESBURG,30052_20250930,DIF,1989-08-09,0,BLUE FOUNDRY BANK,BLUE FOUNDRY BCORP,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,21,0,0,FDIC,2025-09-30,5650781.0,4,NJ,0,0,07070
SB,1.0,30058,GREENSBURG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2022-08-31,1883-01-01,9,9,7,INDIANAPOLIS,30058_20250930,DIF,1989-08-09,1,FIRST FEDERAL SAVINGS AND LOAN ASSOCIATION OF GREENSBURG,Unknown,0.0,0.0,12.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,3,3,0,0,OCC,2025-09-30,0.0,5,IN,0,0,47240
SL,1.0,30065,MONTICELLO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2022-08-31,1899-01-01,9,9,7,INDIANAPOLIS,30065_20250930,DIF,1989-08-09,1,"PEOPLES COMMUNITY BANK SB OF MONTICELLO, INDIANA",Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,3,1,0,0,FDIC,2025-09-30,0.0,5,IN,0,0,47960
SM,1.0,30067,CLARINDA,0.0,0.0,18.0,16.0,0.0,20.0,2.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,26.0,41.0,0.0,27.0,1.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2024-06-30,1897-01-01,11,11,7,OMAHA,30067_20250930,DIF,1989-08-09,0,CORNERSTONE BANK,Unknown,0.0,0.0,8.0,25.0,0.0,7.0,-1.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,4,1,0,0,FED,2025-09-30,0.0,8,IA,0,0,51632
SI,1.0,30072,KEARNY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2022-08-31,1924-01-01,2,2,2,JAMESBURG,30072_20250930,DIF,1989-08-09,1,SCHUYLER SAVINGS BANK,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,2,0,0,FDIC,2025-09-30,0.0,5,NJ,0,0,07032
SL,1.0,30076,ELMWOOD PARK,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,363.0,0.0,121.0,143.0,0.0,0.0,0.0,47.0,16.0,80.0,0.0,143,47.0,0.0,0.0,0.0,0.0,0.0,342.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,557.0,0.0,0.0,215.0,0.0,0.0,0.0,0.0,0.0,212.0,0.0,215,3.0,0.0,3.0,2022-08-31,1939-09-19,2,2,2,JAMESBURG,30076_20250930,DIF,1989-08-09,1,"SPENCER SAVINGS BANK, SLA",Unknown,0.0,0.0,0.0,243.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,0.0,-121.0,72.0,0.0,0.0,0.0,-47.0,-16.0,132.0,0.0,72,-44.0,0.0,3.0,1,28,0,0,FDIC,2025-09-30,0.0,4,NJ,0,0,07407
NM,1.0,30084,CELINA,0.0,0.0,83.0,0.0,0.0,83.0,0.0,0.0,0.0,0.0,0.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,153.0,0.0,0.0,153.0,0.0,0.0,0.0,0.0,0.0,153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2023-07-26,1888-01-01,9,9,4,COLUMBUS,30084_20250930,DIF,1989-08-09,0,MERCER SAVINGS BANK,MERCER BCORP INC,0.0,0.0,70.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,3,4,0,0,FDIC,2025-09-30,5838365.0,2,OH,0,0,45822
SI,1.0,30085,COATESVILLE,0.0,0.0,0.0,24.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2022-08-31,1919-01-01,2,2,3,PHILADELPHIA,30085_20250930,DIF,1989-08-09,0,PRESENCE BANK,PB BANKSHARES INC,0.0,0.0,0.0,-24.0,0.0,-10.0,-10.0,0.0,0.0,0.0,0.0,-62.0,0.0,0.0,-28.0,0.0,0.0,0.0,0.0,0.0,-28.0,0.0,-28,0.0,0.0,0.0,1,4,0,0,FDIC,2025-09-30,5587168.0,4,PA,0,0,19320
SI,1.0,30103,WILLIAMSTOWN,0.0,0.0,0.0,0.0,0.0,81.0,81.0,0.0,0.0,0.0,0.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.0,171.0,0.0,0.0,0.0,0.0,171.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2022-08-31,1870-01-01,2,2,3,JAMESBURG,30103_20250930,DIF,1989-08-09,1,MONROE SAVINGS BANK,Unknown,0.0,0.0,0.0,0.0,0.0,90.0,90.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,2,0,0,FDIC,2025-09-30,0.0,5,NJ,0,0,08094
SB,1.0,30111,SENECA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2024-01-31,1924-02-14,5,5,5,COLUMBIA SC,30111_20250930,DIF,1989-08-09,0,OCONEE FEDERAL SAVINGS AND LOAN ASSOCIATION,OCONEE FEDERAL MHC,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,8,0,0,OCC,2025-09-30,4234054.0,5,SC,0,0,29678
SI,1.0,30117,ALTOONA,0.0,0.0,0.0,2.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3,3.0,0.0,0.0,0.0,0.0,0.0,420.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,3392.0,0.0,0.0,2872.0,0.0,0.0,0.0,0.0,1841.0,1029.0,0.0,2872,2.0,2.0,0.0,2025-03-26,1939-01-01,2,2,3,WEXFORD,30117_20250930,DIF,1989-08-09,0,RELIANCE SAVINGS BANK,RELIANCE BCORP MHC,0.0,0.0,0.0,418.0,0.0,91.0,91.0,0.0,0.0,0.0,0.0,3378.0,0.0,0.0,2869.0,0.0,0.0,0.0,-3.0,1841.0,1029.0,0.0,2869,-1.0,2.0,0.0,1,8,0,0,FDIC,2025-09-30,3788783.0,4,PA,0,0,16601
SI,1.0,30119,ALTOONA,0.0,0.0,2.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,62.0,14.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2022-10-14,1939-01-01,2,2,3,WEXFORD,30119_20250930,DIF,1989-08-09,1,PENNCREST BANK,Unknown,0.0,0.0,46.0,0.0,0.0,57.0,11.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,8,0,0,FDIC,2025-09-30,0.0,5,PA,0,0,16601
SI,1.0,30121,ALTOONA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2022-08-31,1939-01-01,2,2,3,WEXFORD,30121_20250930,DIF,1989-08-09,1,INVESTMENT SAVINGS BANK,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,2,0,0,FDIC,2025-09-30,0.0,5,PA,0,0,16602
SI,1.0,30128,BOONVILLE,0.0,0.0,20.0,0.0,0.0,23.0,3.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2022-08-31,1917-01-01,9,9,8,INDIANAPOLIS,30128_20250930,DIF,1989-08-09,1,BOONVILLE FEDERAL SAVINGS BANK,Unknown,0.0,0.0,-20.0,19.0,0.0,-17.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,3,1,0,0,FDIC,2025-09-30,0.0,5,IN,0,1,47601
SB,1.0,30150,LEAVENWORTH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,10.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2022-08-31,1884-01-01,11,11,10,KANSAS CITY,30150_20250930,DIF,1989-08-09,1,CITIZENS FEDERAL SAVINGS BANK,Unknown,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,4,3,0,0,OCC,2025-09-30,0.0,5,KS,0,0,66048
SI,1.0,30152,MILFORD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80,80.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.0,0.0,0.0,126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126,126.0,0.0,126.0,2022-08-31,1883-01-01,9,9,7,CHAMPAIGN,30152_20250930,DIF,1989-08-09,1,MILFORD BUILDING AND LOAN ASSOCIATION,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46,46.0,0.0,46.0,3,1,0,0,FDIC,2025-09-30,0.0,5,IL,0,0,60953
SI,1.0,30154,SEWICKLEY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2022-08-31,1884-01-01,2,2,4,WEXFORD,30154_20250930,DIF,1989-08-09,1,SEWICKLEY SAVINGS BANK,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,3,0,0,FDIC,2025-09-30,0.0,7,PA,0,0,15143
SB,1.0,30155,HATBORO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2022-08-31,1941-06-30,2,2,3,PHILADELPHIA,30155_20250930,DIF,1989-08-09,1,"HATBORO FEDERAL SAVINGS, FA",Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.0,0.0,0.0,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10,-10.0,0.0,-10.0,1,4,0,0,OCC,2025-09-30,0.0,5,PA,0,0,19040
NM,1.0,30166,CULLMAN,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,12.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5,0.0,0.0,0.0,2022-08-31,1905-01-01,5,5,6,SHELBY,30166_20250930,DIF,1989-08-09,0,FIRST COMMUNITY BANK OF CULLMAN,SOUTHERN CMTY BANCSHARES EMPLOYEE STK OWNERSHIP PLAN,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,15.0,0.0,11.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5,0.0,0.0,0.0,5,2,0,0,FDIC,2025-09-30,4565721.0,4,AL,0,0,35055
SB,1.0,30167,CULLMAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2022-12-19,1937-01-01,5,5,6,SHELBY,30167_20250930,DIF,1989-08-09,0,CULLMAN SAVINGS BANK,CULLMAN BCORP INC,0.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,5,5,0,0,OCC,2025-09-30,4096494.0,4,AL,0,0,35055
NM,1.0,30176,WAPAKONETA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2022-08-31,1941-11-24,9,9,4,COLUMBUS,30176_20250930,DIF,1989-08-09,1,HOME SAVINGS BANK OF WAPAKONETA,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,3,1,0,0,FDIC,2025-09-30,0.0,5,OH,0,0,45895
