ALLOTHL,ASSET2,ASSET5,ASSTLT,AVASSETJ,BKCLASS,BRO,BROINS,CB,CD1T3,CD1T3S,CD3LES,CD3LESS,CD3T12,CD3T12S,CDOV3,CDOV3S,CERT,CITY,COREDEP,DDT,DEP,DEPCSBQ,DEPDOM,DEPFBKF,DEPFGOVF,DEPFOR,DEPIDOM,DEPIFOR,DEPINS,DEPIPCCF,DEPLGAMT,DEPLGB,DEPLGRA,DEPLGRN,DEPLSNB,DEPNIDOM,DEPNIFOR,DEPSMAMT,DEPSMB,DEPSMRA,DEPSMRN,DEPUNA,DEPUSBKF,DEPUSMF,EFFDATE,EQ,EQCBHCTR,EQCCOMPI,EQCDIVC,EQCDIVP,EQCMRG,EQCONSUB,EQCPREV,EQCREST,EQCS,EQCSTKRX,EQCTRSTX,EQPP,EQSUR,EQTOT,EQUPTOT,ERNAST,ESTINS,ESTYMD,FDICDBS,FDICSUPV,FED,FLDOFF,FREPP,ID,INSAGNT1,INSDATE,IRAKEOGH,LIAB,LIABEQ,MUTUAL,NAMEFULL,NAMEHCR,NETINC,NTR,NTRCDSM,NTRCOMOT,NTRFCFG,NTRIPC,NTRMUNI,NTRSMMDA,NTRSOTH,NTRTMLGJ,NTRTMMED,NTRUSGOV,OALIFGEN,OALIFHYB,OALIFINS,OALIFSEP,OCCDIST,OFFDOM,OFFOA,OTBFH1L,OTBFH1T3,OTBFH3T5,OTBFHOV5,OTBFHSTA,OTBOT1L,OTBOT1T3,OTBOT3T5,OTBOTOV5,OTHBFHLB,OTHBOT1L,OTHBRF,PARCERT,RBCT1J,RBCT2,REGAGNT,REPDTE,RSSDHCR,RWAJT,SPECGRP,STALP,SUBCHAPS,SUBND,TRADEL,TRN,TRNCBO,TRNFCFG,TRNIPCOC,TRNMUNI,TRNNIA,TRNNIN,TRNUSGOV,TRUST,TS,VOLIAB,ZIP
10234,503732.0,484826.25,165426.0,498066.0,NM,44127.0,44127.0,1.0,0.0,3940.0,3776.0,17570.0,16816.0,34732.0,0.0,42964.0,14327,WAVERLY,358615.0,24405.0,423334,0.0,423334,0.0,0.0,0.0,396214.0,0.0,321347,0.0,145029,172,909,2,992.0,27120.0,0.0,274083,10583.0,3764,205.0,0,0.0,0.0,2024-06-30,78003.0,0.0,-1414.0,1400.0,0.0,0.0,0.0,70793.0,0.0,486.0,0.0,0.0,0.0,9514.0,78003.0,68003.0,478451.0,75.82783722878347,1907-02-18,11,11,10,OMAHA,0,14327_20250930,DIF,1934-05-07,0.0,434028,512031,0,HORIZON BANK,Unknown,10024.0,299101,28751.0,992,0,248049,50060.0,142889.0,36414.0,20592,70455.0,0.0,0.0,0.0,0.0,0.0,4,5,0,460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,460.0,0.0,460,0,71820.0,2744.0,FDIC,2025-09-30,0.0,522319.0,4,NE,0,0.0,0,124233,0,0,69932,54301.0,0.0,0.0,0.0,0,398929.0,21052.0,68462
4345,639219.0,635140.5,140976.0,629982.0,SM,0.0,0.0,1.0,2869.0,9474.0,20492.0,42047.0,44958.0,71832.0,0.0,0.0,14331,ANTLERS,487140.0,195058.0,555459,0.0,555459,0.0,0.0,0.0,378917.0,0.0,433880,0.0,194851,297,5711,12,0.0,176542.0,0.0,341442,35189.0,15189,394.0,0,0.0,0.0,2022-08-31,79490.0,0.0,694.0,0.0,0.0,0.0,0.0,73054.0,0.0,188.0,0.0,0.0,0.0,42237.0,79490.0,37065.0,582240.0,77.86902898821232,1901-01-01,13,13,10,OKLAHOMA CITY,0,14331_20250930,DIF,1934-05-03,0.0,561140,640630,0,FIRSTBANK,FIRST ANTLERS BCORP INC,5742.0,304583,47296.0,316,0,280761,23506.0,38509.0,74400.0,68319,76058.0,0.0,8138.0,0.0,8138.0,0.0,5,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,889.0,447.0,0.0,0.0,1336,0,71466.0,0.0,FED,2025-09-30,1133370.0,0.0,8,OK,0,0.0,0,250876,0,0,205901,44975.0,0.0,0.0,0.0,0,360401.0,68319.0,74523
1817,369226.5,370731.5,257320.0,394762.0,NM,0.0,0.0,1.0,0.0,4181.0,0.0,3679.0,0.0,4696.0,0.0,3070.0,14333,LATROBE,305311.0,32096.0,305311,0.0,305311,0.0,0.0,0.0,149258.0,0.0,263417,0.0,78402,146,0,0,0.0,156053.0,0.0,221231,14823.0,5686,741.0,0,0.0,0.0,2022-08-31,35412.0,0.0,3454.0,1945.0,0.0,0.0,0.0,32551.0,0.0,1200.0,0.0,0.0,0.0,3391.0,35412.0,30821.0,332230.0,86.27599330536259,1934-05-04,2,2,4,WEXFORD,0,14333_20250930,DIF,1934-05-04,5684.0,335874,371286,0,COMMERCIAL BANK AND TRUST OF PA,COMMERCIAL NATL FINL CORP,1352.0,261812,14126.0,0,0,259757,2055.0,21480.0,224706.0,0,1500.0,0.0,18474.0,1008.0,19482.0,0.0,1,7,0,28746.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28746.0,0.0,28746,0,56277.0,865.0,FDIC,2025-09-30,1823738.0,222502.0,8,PA,0,0.0,0,43500,589,0,29530,13377.0,0.0,0.0,4.0,1,273216.0,28746.0,15650
3167,568845.5,568716.25,80875.0,572495.0,NM,10003.0,10003.0,1.0,922.0,3752.0,7648.0,54899.0,40478.0,89129.0,0.0,579.0,14334,UNION,424490.0,122850.0,483541,0.0,483541,0.0,0.0,0.0,419810.0,0.0,359967,0.0,170244,186,2313,5,2450.0,63731.0,0.0,293536,18338.0,18681,651.0,0,0.0,0.0,2022-08-31,45678.0,0.0,2808.0,3150.0,0.0,0.0,0.0,40316.0,0.0,400.0,0.0,0.0,0.0,5800.0,45678.0,39478.0,550313.0,74.254601113096,1934-03-22,11,11,8,ST. LOUIS,0,14334_20250930,DIF,1934-05-07,0.0,529708,575386,0,UNITED BANK OF UNION,CARDINAL BCORP II INC,5704.0,296824,68132.0,2922,0,250113,43789.0,37617.0,61800.0,49048,80228.0,0.0,0.0,0.0,0.0,0.0,4,3,0,43000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43000.0,0.0,43000,0,53877.0,0.0,FDIC,2025-09-30,1248368.0,0.0,4,MO,1,0.0,0,186717,2477,0,159790,24448.0,0.0,0.0,2.0,0,360691.0,92048.0,63084
140,40902.5,39913.0,17152.0,41761.0,SM,0.0,0.0,1.0,530.0,2411.0,560.0,4158.0,0.0,5961.0,0.0,531.0,14344,PHILLIPSBURG,32593.0,7706.0,33683,0.0,33683,0.0,0.0,0.0,25981.0,0.0,29915,0.0,7587,15,0,0,4725.0,7702.0,0.0,25623,1512.0,542,48.0,0,0.0,0.0,2022-08-31,3937.0,0.0,451.0,54.0,0.0,0.0,0.0,3259.0,0.0,100.0,0.0,0.0,0.0,667.0,3937.0,3170.0,38633.0,88.63178478312396,1909-01-01,11,11,10,HAYS,0,14344_20250930,DIF,1934-05-08,0.0,38080,42017,0,FARMERS STATE BANK,PHILLIPS HOLDINGS INC,281.0,22497,3951.0,1245,0,19175,2077.0,1772.0,6574.0,1090,9110.0,0.0,934.0,0.0,934.0,0.0,4,1,0,1850.0,1441.0,224.0,742.0,0.0,0.0,0.0,0.0,0.0,4257.0,0.0,4257,0,5081.0,0.0,FED,2025-09-30,1989643.0,0.0,2,KS,1,0.0,0,11186,9,0,10791,386.0,0.0,0.0,0.0,0,25977.0,2940.0,67661
383,140727.5,143313.0,67120.0,140625.0,NM,0.0,0.0,1.0,285.0,800.0,258.0,4046.0,5356.0,6726.0,0.0,640.0,14349,SALEM,120936.0,21905.0,126835,0.0,126835,0.0,0.0,0.0,104930.0,0.0,80376,0.0,58991,50,322,1,0.0,21905.0,0.0,65773,5094.0,1853,99.0,0,0.0,0.0,2022-08-31,11871.0,0.0,847.0,0.0,0.0,0.0,0.0,10075.0,0.0,200.0,0.0,0.0,0.0,200.0,11871.0,11471.0,129902.0,63.31860184813178,1883-10-10,11,11,8,SPRINGFIELD MO,0,14349_20250930,DIF,1934-05-10,0.0,128218,140089,0,BANK OF SALEM,JUDSON YOUNG MEMORIAL EDUCATION FOUNDATION,949.0,41529,7202.0,0,0,39463,2066.0,6892.0,16525.0,5899,5010.0,0.0,1160.0,1468.0,2628.0,0.0,4,2,0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,1000,0,13356.0,0.0,FDIC,2025-09-30,1094444.0,0.0,8,MO,0,0.0,0,85306,0,0,40215,45091.0,0.0,0.0,0.0,0,104930.0,5899.0,65560
1103,222859.5,222870.0,52446.0,232665.0,SM,0.0,0.0,1.0,554.0,1528.0,16412.0,18093.0,15185.0,40537.0,0.0,192.0,1434,RAVENNA,165485.0,35956.0,197636,0.0,197636,0.0,0.0,0.0,161612.0,0.0,163661,0.0,64513,121,597,2,0.0,36024.0,0.0,127700,7644.0,5211,208.0,0,0.0,0.0,2024-06-30,27911.0,0.0,2020.0,567.0,0.0,0.0,0.0,23510.0,0.0,1260.0,0.0,0.0,0.0,2080.0,27911.0,24571.0,215814.0,82.64830497775489,1932-01-01,11,11,10,GRAND ISLAND,0,1434_20250930,DIF,1934-01-01,5808.0,198739,226650,0,TOWN & COUNTRY BANK,PLATTE VALLEY CATTLE CO,2948.0,136741,34467.0,0,0,116790,19951.0,21832.0,22408.0,32151,25883.0,0.0,1080.0,0.0,1080.0,0.0,4,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,31498.0,0.0,FED,2025-09-30,1054859.0,0.0,2,NE,0,0.0,0,60895,0,0,55145,5750.0,0.0,0.0,0.0,0,161680.0,32151.0,68869
890,148685.0,149044.75,67238.0,149034.0,NM,0.0,0.0,1.0,0.0,2032.0,2261.0,13184.0,5419.0,16470.0,0.0,438.0,14352,WASHINGTON,120689.0,26545.0,128369,0.0,128369,0.0,0.0,0.0,101880.0,0.0,119772,0.0,17877,36,351,1,0.0,26489.0,0.0,105120,7745.0,5402,266.0,0,0.0,0.0,2024-06-30,13842.0,0.0,2160.0,688.0,0.0,0.0,0.0,11188.0,0.0,200.0,0.0,0.0,0.0,7094.0,13842.0,6548.0,136498.0,93.02679611650484,1906-11-01,11,11,7,CEDAR RAPIDS,4050,14352_20250930,DIF,1934-04-18,0.0,134573,148415,0,FEDERATION BANK,WASHINGTON BCORP,1182.0,82369,19837.0,229,0,70253,11886.0,18055.0,24510.0,7680,12288.0,1.0,0.0,2945.0,2945.0,0.0,4,4,0,0.0,0.0,0.0,1264.0,0.0,0.0,0.0,0.0,0.0,1264.0,0.0,1264,0,15014.0,0.0,FDIC,2025-09-30,2604493.0,0.0,2,IA,1,0.0,0,46000,0,0,44751,1249.0,0.0,0.0,0.0,0,101824.0,11730.0,52353
5202,366313.0,371596.25,66277.0,368278.0,N,0.0,0.0,1.0,0.0,2089.0,4459.0,15044.0,4355.0,15001.0,0.0,295.0,14355,UPPER SANDUSKY,303469.0,149993.0,312283,0.0,312283,0.0,0.0,0.0,210089.0,0.0,256532,0.0,99501,174,0,0,0.0,102194.0,0.0,210210,12558.0,2822,135.0,0,0.0,0.0,2022-08-31,42530.0,0.0,2652.0,577.0,0.0,0.0,0.0,38722.0,0.0,3208.0,0.0,0.0,0.0,3208.0,42530.0,36114.0,328898.0,82.08157218597717,1902-12-01,9,9,4,COLUMBUS,7856,14355_20250930,DIF,1934-05-11,0.0,325341,367871,0,THE FIRST CITIZENS NATIONAL BANK OF UPPER SANDUSKY,Unknown,1733.0,161504,15451.0,0,0,156237,5267.0,57395.0,62866.0,8814,16978.0,0.0,12562.0,0.0,12562.0,0.0,3,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,47930.0,0.0,OCC,2025-09-30,0.0,0.0,4,OH,0,0.0,0,150779,495,0,130347,19905.0,0.0,0.0,32.0,0,162290.0,16670.0,43351
6341,1536010.5,1513600.0,332043.0,1556577.0,NM,171741.0,2532.0,1.0,49952.0,83944.0,76190.0,122549.0,159029.0,235988.0,31708.0,4948.0,1435,KEARNEY,873990.0,23367.0,1193401,0.0,1193401,0.0,0.0,0.0,1100330.0,0.0,844783,0.0,534780,603,4093,12,45454.0,93071.0,0.0,633072,23274.0,25678,920.0,352840,0.0,0.0,2024-06-30,157723.0,0.0,1100.0,6000.0,0.0,0.0,0.0,142504.0,0.0,300.0,0.0,0.0,0.0,95225.0,157723.0,62198.0,1453624.0,70.53830796502739,1917-04-09,11,11,10,GRAND ISLAND,830,1435_20250930,DIF,1934-01-01,29612.0,1382857,1540580,0,EXCHANGE BANK,EXCHANGE CO,20119.0,1119042,195523.0,40928,0,995682,82432.0,315394.0,39340.0,316879,251906.0,0.0,28239.0,0.0,28239.0,0.0,4,8,0,178856.0,0.0,429.0,3000.0,0.0,0.0,0.0,0.0,0.0,182285.0,0.0,182285,0,166830.0,0.0,FDIC,2025-09-30,1061893.0,0.0,4,NE,1,0.0,0,74359,496,0,55290,18572.0,0.0,0.0,1.0,1,1170034.0,496565.0,68847
13633,2040948.5,2006242.0,593941.0,2016826.0,NM,0.0,0.0,1.0,24877.0,108141.0,44832.0,94483.0,81525.0,329911.0,2763.0,1058.0,14382,DUBUQUE,1582567.0,650497.0,1736564,0.0,1736564,0.0,0.0,0.0,1486721.0,0.0,1034205,0.0,573937,833,5349,14,0.0,249843.0,0.0,1103210,69979.0,60424,2684.0,708715,0.0,0.0,2024-06-30,213402.0,0.0,11614.0,6000.0,0.0,0.0,0.0,193076.0,0.0,200.0,0.0,0.0,0.0,122023.0,213402.0,91179.0,1877836.0,59.33749110687812,1910-04-20,11,11,7,CEDAR RAPIDS,14726,14382_20250930,DIF,1934-05-19,65315.0,1844809,2058211,0,FIDELITY BANK & TRUST,FIDELITY CO,14712.0,1086067,317930.0,0,0,952840,133227.0,162378.0,236099.0,153997,215663.0,0.0,37294.0,0.0,37294.0,0.0,4,30,0,47000.0,31162.0,500.0,1224.0,0.0,0.0,0.0,0.0,0.0,79886.0,0.0,79886,0,188970.0,20290.0,FDIC,2025-09-30,1203778.0,1623116.0,2,IA,0,0.0,0,650497,0,0,553617,96880.0,0.0,0.0,0.0,1,1086067.0,215723.0,52002
1010,115511.0,115885.5,13121.0,115224.0,NM,0.0,0.0,1.0,0.0,655.0,1117.0,12783.0,2945.0,14748.0,0.0,55.0,1438,UNADILLA,89716.0,30843.0,93778,0.0,93778,0.0,0.0,0.0,68791.0,0.0,81749,0.0,20233,32,0,0,0.0,24987.0,0.0,69477,4548.0,4272,150.0,0,0.0,0.0,2024-06-30,17441.0,0.0,591.0,200.0,0.0,0.0,0.0,16064.0,0.0,250.0,0.0,0.0,0.0,775.0,17441.0,16416.0,108160.0,86.98367772552191,1892-05-01,11,11,10,OMAHA,0,1438_20250930,DIF,1934-01-01,0.0,97651,115092,0,COUNTRYSIDE BANK,UB INC,986.0,62579,13864.0,0,0,59420,3159.0,18177.0,12099.0,4062,14377.0,0.0,3010.0,0.0,3010.0,0.0,4,3,0,118.0,107.0,1614.0,1024.0,0.0,0.0,0.0,0.0,0.0,2863.0,0.0,2863,0,17497.0,0.0,FDIC,2025-09-30,2090779.0,0.0,2,NE,0,0.0,0,31199,0,0,28764,2434.0,0.0,0.0,1.0,0,62935.0,4180.0,68454
2772,190133.0,190363.25,27487.0,193905.0,NM,0.0,0.0,1.0,0.0,786.0,890.0,4847.0,6065.0,11306.0,0.0,28.0,14392,WILLIAMSBURG,138141.0,29986.0,145096,0.0,145096,0.0,0.0,0.0,115110.0,0.0,92179,0.0,69954,67,0,0,0.0,29986.0,0.0,74471,4685.0,958,85.0,0,0.0,0.0,2024-06-30,41729.0,0.0,416.0,1275.0,0.0,0.0,0.0,38930.0,0.0,425.0,0.0,0.0,0.0,2075.0,41729.0,39229.0,175844.0,63.404249465205694,1934-01-01,11,11,7,CEDAR RAPIDS,0,14392_20250930,DIF,1934-05-01,0.0,147868,189597,0,FARMERS TRUST & SAVINGS BANK,FTS FINANCIAL INC,3658.0,94620,9988.0,0,0,71974,22646.0,51929.0,18769.0,6955,6979.0,0.0,6127.0,0.0,6127.0,0.0,4,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,42427.0,0.0,FDIC,2025-09-30,1208483.0,0.0,2,IA,1,0.0,0,50476,0,0,44111,6365.0,0.0,0.0,0.0,1,115110.0,6955.0,52361
336,73574.5,73537.5,9345.0,74774.0,N,0.0,0.0,1.0,0.0,463.0,1290.0,2581.0,2312.0,5350.0,0.0,441.0,14399,HASKELL,61182.0,32623.0,64784,0.0,64784,0.0,0.0,0.0,32161.0,0.0,57525,0.0,15425,33,381,1,0.0,32623.0,0.0,47392,2358.0,1633,123.0,0,0.0,0.0,2022-08-31,8892.0,0.0,1145.0,177.0,0.0,0.0,0.0,7510.0,0.0,300.0,0.0,0.0,0.0,300.0,8892.0,8292.0,68231.0,88.73069981953078,1890-11-25,13,13,11,DALLAS,0,14399_20250930,DIF,1934-01-01,0.0,65120,74012,0,HASKELL NATIONAL BANK,HASKELL BANCSHARES INC,414.0,26581,3992.0,0,0,26114,467.0,6356.0,7789.0,3602,4843.0,0.0,2328.0,0.0,2328.0,0.0,5,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,10027.0,312.0,OCC,2025-09-30,1103494.0,34295.0,2,TX,1,0.0,0,38203,0,0,37174,1029.0,0.0,0.0,0.0,1,32161.0,3602.0,79521
216,132274.5,124845.75,507.0,123307.0,NM,0.0,0.0,1.0,0.0,827.0,573.0,1407.0,266.0,2543.0,0.0,0.0,1439,ELKHORN,97699.0,28382.0,98538,0.0,98538,0.0,0.0,0.0,70156.0,0.0,54662,0.0,53638,39,0,0,0.0,28382.0,0.0,43782,2428.0,1130,98.0,0,0.0,0.0,2024-06-30,25675.0,0.0,0.0,0.0,0.0,0.0,0.0,21816.0,0.0,340.0,0.0,0.0,0.0,19660.0,25675.0,5675.0,119816.0,55.46626078132928,1915-03-29,11,11,10,OMAHA,0,1439_20250930,DIF,1934-01-01,0.0,98754,124429,0,AMERICAN INTERSTATE BANK,AMERICAN INTERSTATE BCORP INC,3859.0,53622,3134.0,0,0,53322,300.0,26269.0,21737.0,839,1643.0,0.0,0.0,0.0,0.0,0.0,4,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,25675.0,0.0,FDIC,2025-09-30,1210459.0,0.0,4,NE,1,0.0,0,44916,0,0,44912,4.0,0.0,0.0,0.0,0,70156.0,839.0,68022
50,27895.0,28227.0,191.0,27560.0,N,0.0,0.0,1.0,0.0,492.0,296.0,1793.0,440.0,1831.0,0.0,94.0,14400,TIGERTON,22760.0,401.0,23496,0.0,23496,0.0,0.0,0.0,18263.0,0.0,21737,0.0,3807,9,736,2,0.0,5233.0,0.0,18452,1838.0,535,24.0,0,0.0,0.0,2022-08-31,3853.0,0.0,0.0,213.0,0.0,0.0,0.0,3775.0,0.0,50.0,0.0,0.0,0.0,130.0,3853.0,3673.0,26442.0,92.37994050148748,1934-05-19,9,9,7,APPLETON,0,14400_20250930,DIF,1934-05-25,0.0,23546,27399,0,FIRST NATIONAL BANK IN TIGERTON,TIGERTON BCORP INC,291.0,17095,3123.0,0,0,11282,5813.0,5439.0,6710.0,736,1087.0,0.0,0.0,0.0,0.0,0.0,3,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3853.0,0.0,OCC,2025-09-30,1204720.0,0.0,8,WI,1,0.0,0,6401,0,0,5681,720.0,0.0,0.0,0.0,0,23095.0,736.0,54486
3746,741854.5,755704.25,101182.0,742486.0,NM,0.0,0.0,1.0,4706.0,18702.0,17804.0,22362.0,35873.0,54387.0,712.0,2147.0,14410,NORWALK,582506.0,122304.0,641601,0.0,641601,0.0,0.0,0.0,519297.0,0.0,464804,0.0,246539,277,1360,2,0.0,122304.0,0.0,392139,20667.0,2916,96.0,0,0.0,0.0,2024-06-30,70704.0,0.0,1573.0,3850.0,0.0,0.0,0.0,64532.0,0.0,554.0,0.0,0.0,0.0,8525.0,70704.0,61625.0,710321.0,72.29206489432354,1895-01-01,11,11,7,DES MOINES,0,14410_20250930,DIF,1934-05-25,0.0,662406,733110,0,CITY STATE BANK,ALBRECHT FINL SERVICES INC,8448.0,380056,34946.0,556,0,315443,64057.0,159545.0,63818.0,59095,62652.0,0.0,0.0,0.0,0.0,0.0,4,9,0,3500.0,4000.0,2910.0,6577.0,0.0,72.0,0.0,0.0,0.0,16987.0,72.0,17059,0,71218.0,0.0,FDIC,2025-09-30,2022725.0,0.0,4,IA,1,0.0,0,261545,2229,0,216586,42730.0,0.0,0.0,0.0,1,519297.0,62667.0,50211
1489,308154.0,291291.75,116655.0,309582.0,SM,6000.0,6000.0,1.0,1500.0,4514.0,11686.0,10992.0,12033.0,36933.0,0.0,285.0,14413,FAIRFIELD,233901.0,43669.0,265120,0.0,265120,0.0,0.0,0.0,221413.0,0.0,160394,0.0,142925,150,0,0,2040.0,43707.0,0.0,121681,7262.0,1213,48.0,0,0.0,0.0,2024-06-30,25556.0,2350.0,523.0,550.0,0.0,0.0,0.0,21198.0,0.0,400.0,0.0,0.0,0.0,10369.0,25556.0,14787.0,297182.0,60.33955435841681,1934-05-19,11,11,7,CEDAR RAPIDS,0,14413_20250930,DIF,1934-05-25,0.0,288084,313640,0,"IOWA STATE BANK AND TRUST COMPANY OF FAIRFIELD, IOWA",IOWA ST FINL SERVICES CORP,2036.0,193691,25329.0,3236,0,122256,68199.0,0.0,115748.0,25219,27395.0,0.0,1939.0,1462.0,3401.0,0.0,4,3,0,6650.0,8800.0,5325.0,700.0,21475.0,0.0,0.0,0.0,0.0,21475.0,0.0,21475,0,25550.0,2165.0,FED,2025-09-30,2858399.0,230865.0,2,IA,0,0.0,0,71429,0,0,66446,4983.0,0.0,0.0,0.0,1,221451.0,31869.0,52556
1043,172191.0,171434.5,34295.0,173049.0,NM,0.0,0.0,1.0,1051.0,3003.0,1846.0,12737.0,5880.0,21745.0,0.0,338.0,14415,BELLEVUE,138102.0,27688.0,146879,0.0,146879,0.0,0.0,0.0,119191.0,0.0,118291,0.0,42550,56,1563,3,0.0,27688.0,0.0,99083,7055.0,4458,154.0,0,0.0,0.0,2024-06-30,23717.0,0.0,1136.0,82.0,0.0,0.0,0.0,20249.0,0.0,137.0,0.0,0.0,0.0,1350.0,23717.0,22230.0,165315.0,80.11364405976134,1934-01-01,11,11,7,CEDAR RAPIDS,0,14415_20250930,DIF,1934-05-31,0.0,147929,171646,0,BELLEVUE STATE BANK,BELLEVUE STB EMPLOYEE STK OWNERSHIP PLAN,2415.0,86811,22108.0,0,0,83777,1888.0,15131.0,25080.0,8777,15715.0,1146.0,0.0,0.0,0.0,0.0,4,1,0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,7,0,24994.0,0.0,FDIC,2025-09-30,2307310.0,0.0,2,IA,1,0.0,0,60068,297,0,49857,8917.0,0.0,0.0,997.0,1,119191.0,8784.0,52031
1398,259606.5,257407.0,60616.0,267836.0,NM,12.0,12.0,1.0,1721.0,5559.0,5437.0,3124.0,6111.0,12467.0,0.0,694.0,14420,GOODLAND,202677.0,111823.0,215958,0.0,215958,0.0,0.0,0.0,166387.0,0.0,166879,0.0,81525,128,506,2,0.0,49571.0,0.0,129952,7701.0,4427,222.0,0,0.0,0.0,2022-08-31,24547.0,0.0,2010.0,0.0,0.0,0.0,0.0,20503.0,0.0,2000.0,0.0,0.0,0.0,9423.0,24547.0,13124.0,242746.0,77.11242548865579,1886-01-01,11,11,10,HAYS,0,14420_20250930,DIF,1934-05-24,4898.0,234381,258928,0,FNB BANK,FIRST NATL BANCSHARES PROFIT SHARING&EMPLOYEE STK OWNERSHIP PLAN&TR,2034.0,104135,8909.0,0,0,91571,12564.0,17764.0,51258.0,13269,12935.0,0.0,0.0,0.0,0.0,0.0,4,5,0,7025.0,0.0,0.0,10000.0,10000.0,0.0,0.0,0.0,0.0,17025.0,0.0,17025,0,29566.0,2631.0,FDIC,2025-09-30,2267731.0,210397.0,2,KS,1,0.0,0,111823,12,0,96885,14926.0,0.0,0.0,0.0,1,104135.0,20294.0,67735
2566,386969.5,391893.0,132803.0,393703.0,N,0.0,0.0,1.0,552.0,1368.0,15441.0,22863.0,26574.0,29813.0,0.0,30.0,14427,DERIDDER,304412.0,111460.0,346979,0.0,346979,0.0,0.0,0.0,235028.0,0.0,245435,0.0,157366,223,2047,4,0.0,111951.0,0.0,184455,11994.0,4230,135.0,0,0.0,0.0,2022-08-31,34581.0,0.0,2878.0,1215.0,0.0,0.0,0.0,29043.0,0.0,1735.0,0.0,0.0,0.0,2000.0,34581.0,30846.0,365346.0,70.50744330619538,1934-01-01,13,13,6,SHREVEPORT,0,14427_20250930,DIF,1934-06-02,0.0,349545,384126,0,FIRST NATIONAL BANK IN DERIDDER,Unknown,3875.0,174454,22636.0,0,0,167481,6973.0,37782.0,40031.0,42567,31438.0,0.0,0.0,0.0,0.0,0.0,5,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,39639.0,2335.0,OCC,2025-09-30,0.0,235861.0,4,LA,0,0.0,0,172525,0,0,128666,43859.0,0.0,0.0,0.0,0,235519.0,42567.0,70634
5923,656083.5,614467.5,110126.0,662421.0,NM,6448.0,6448.0,1.0,1655.0,41122.0,8913.0,71407.0,16000.0,114803.0,307.0,1801.0,14445,COLUMBUS,528559.0,106366.0,561882,0.0,561882,0.0,0.0,0.0,455516.0,0.0,489965,0.0,134786,239,1352,4,76669.0,106366.0,0.0,408543,21943.0,20673,990.0,0,0.0,0.0,2025-01-02,80804.0,0.0,645.0,400.0,0.0,0.0,0.0,73069.0,0.0,250.0,0.0,0.0,0.0,5058.0,80804.0,75496.0,619076.0,86.66532237380893,1861-09-05,9,9,7,MADISON,0,14445_20250930,DIF,1934-06-05,20205.0,579805,660609,0,FARMERS AND MERCHANTS UNION BANK,JEWEL BOX FINL SERVICES INC,7490.0,381145,70490.0,7588,0,291258,82299.0,23334.0,101804.0,26875,158642.0,0.0,4251.0,0.0,4251.0,0.0,3,9,0,7000.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12000.0,0.0,12000,0,79163.0,0.0,FDIC,2025-09-30,2653071.0,0.0,4,WI,0,0.0,0,180737,0,0,166078,13589.0,0.0,0.0,1070.0,0,455516.0,33875.0,53925
4378,358020.0,344191.25,15363.0,347759.0,NM,21978.0,21978.0,1.0,532.0,5155.0,11773.0,51086.0,13347.0,60869.0,0.0,297.0,14488,NEW HAVEN,266875.0,73019.0,314505,0.0,314505,0.0,0.0,0.0,241486.0,0.0,272530,0.0,81479,151,4077,11,0.0,73019.0,0.0,221267,16052.0,10763,452.0,0,0.0,0.0,2022-08-31,45028.0,0.0,39.0,100.0,0.0,0.0,0.0,42139.0,0.0,100.0,0.0,0.0,0.0,7394.0,45028.0,37534.0,345225.0,85.81297664254721,1934-01-01,11,11,8,ST. LOUIS,0,14488_20250930,DIF,1934-06-19,14839.0,318883,363911,0,CITIZENS BANK,CITIZENS FINANCIAL GROUP INC,2950.0,223539,61616.0,484,0,209994,13061.0,57862.0,22620.0,25652,55791.0,0.0,6451.0,0.0,6451.0,0.0,4,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,45091.0,4163.0,FDIC,2025-09-30,1099784.0,332001.0,4,MO,0,0.0,0,90966,0,0,87196,3770.0,0.0,0.0,0.0,0,241486.0,25652.0,63068
